year,month,day,New_England_cdd,Mid_Atlantic_cdd,East_North_Central_cdd,West_North_Central_cdd,South_Atlantic_cdd,East_South_Central_cdd,West_South_Central_cdd,Northwest_cdd,California_cdd,Mountain_cdd,Southwest_cdd,New_England_hdd,Mid_Atlantic_hdd,East_North_Central_hdd,West_North_Central_hdd,South_Atlantic_hdd,East_South_Central_hdd,West_South_Central_hdd,Northwest_hdd,California_hdd,Mountain_hdd,Southwest_hdd,California_price,East_North_Central_price,East_South_Central_price,Mid_Atlantic_price,Mountain_price,New_England_price,Northwest_price,South_Atlantic_price,Southwest_price,West_North_Central_price,West_South_Central_price
2014,4,6,0,0,0,0,3,0,0,0.0,0.0,0.0,0.0,22,22,23,20,9,12,9,15.280512580175703,7.0,20.25285150233521,8.07976111368453,4.809703187980945,4.69,4.25,4.31,4.375988315481986,4.85,4.33,4.336572593289432,4.516659981768459,4.61,4.40984949832776
2014,4,7,0,0,0,0,4,0,0,0.0,1.0,0.0,0.7630952989473438,22,23,21,17,9,10,7,8.640256290087851,1.0,17.989102494897708,5.316665814737187,4.809703187980945,4.69,4.25,4.31,4.375988315481986,4.85,4.33,4.336572593289432,4.516659981768459,4.61,4.40984949832776
2014,4,8,0,0,0,0,3,0,0,0.0,3.0,0.39293870495763056,3.0523811957893754,19,18,17,18,7,11,6,11.920768870263554,1.0,13.132610880025268,3.605951711579218,4.81381810733306,4.71,4.41,4.43,4.39757608115323,4.83,4.33,4.456434571175951,4.589050960118168,4.61,4.480684400110834
2014,4,9,0,0,0,0,1,0,0,0.0,3.0,0.5894080574364459,3.8154764947367195,21,19,18,12,6,9,3,14.280512580175701,1.0,11.10587677149711,1.8952376084212492,4.794492519207441,4.7,4.46,4.56,4.354436958614052,5.26,4.31,4.505853170634127,4.579414381022979,4.55,4.494494101318528
2014,4,10,0,0,0,0,1,0,1,0.0,1.0,0.7858774099152611,3.8154764947367195,22,18,13,14,6,6,1,15.280512580175703,1.0,12.455920467595295,1.421428206315937,4.848971820258949,4.67,4.44,4.48,4.425162023877204,4.98,4.39,4.479027050610821,4.644329513781357,4.61,4.5465491882891635
2014,4,11,0,0,0,0,2,0,2,0.0,0.0,0.7858774099152611,4.578571793684063,16,14,13,11,4,4,0,14.280512580175701,1.0,10.75370831385612,1.658332907368593,4.846282260699119,4.61,4.24,4.25,4.462656926406926,4.64,4.43,4.322187839305103,4.624184100418411,4.55,4.477702623906706
2014,4,12,0,0,0,0,3,1,4,0.0,0.0,0.39293870495763056,2.2892858968420313,14,12,10,9,2,1,0,14.640256290087851,6.0,12.610412781242884,2.6583329073685933,4.959729729729729,4.74,3.98,3.79,4.504077312471237,4.18,4.48,4.158710908823961,4.668435639028859,4.71,4.5508860323654305
2014,4,13,0,0,0,0,3,2,4,0.0,0.0,0.19646935247881528,0.7630952989473438,17,8,9,14,1,0,0,12.0,6.0,21.43112182544658,2.895237608421249,4.959729729729729,4.74,3.98,3.79,4.504077312471237,4.18,4.48,4.158710908823961,4.668435639028859,4.71,4.5508860323654305
2014,4,14,0,0,0,0,4,1,2,0.0,0.0,0.0,0.7630952989473438,12,6,15,29,1,2,8,12.0,2.0,24.6652673274945,6.26428461894781,4.959729729729729,4.74,3.98,3.79,4.504077312471237,4.18,4.48,4.158710908823961,4.668435639028859,4.71,4.5508860323654305
2014,4,15,0,0,0,0,3,0,0,0.0,0.0,0.0,0.7630952989473438,14,11,31,29,3,18,14,16.35974370991215,2.0,19.16043692055799,5.316665814737187,4.817834549878345,4.88,4.4,4.33,4.494728789986092,5.21,4.47,4.444354066985646,4.606716016150741,4.82,4.55948992248062
2014,4,16,0,0,0,0,1,0,0,0.0,0.0,0.39293870495763056,1.5261905978946877,29,29,27,25,14,16,11,17.64025629008785,2.0,19.17464876373043,3.605951711579218,4.876509357200976,4.9,4.54,4.73,4.538068965517241,6.7,4.49,4.609316888045541,4.646336441336441,4.85,4.584754942681508
2014,4,17,0,0,0,0,2,0,0,0.0,0.0,0.5894080574364459,2.2892858968420313,28,25,19,23,11,11,9,17.719487419824297,4.0,15.61561533159794,3.605951711579218,4.874030206677265,4.82,4.41,4.52,4.485151515151515,5.5,4.47,4.489348974846756,4.618853868194843,4.77,4.522762475696695
2014,4,18,0,0,0,0,2,0,0,0.0,0.0,0.19646935247881528,0.7630952989473438,27,23,16,18,11,9,3,16.0,4.0,12.819592857885121,2.895237608421249,4.755128075069744,4.6,3.99,3.7,4.343992690726359,4.34,4.3,4.0981869186475715,4.482499506416585,4.53,4.447609181871689
2014,4,19,0,0,0,0,2,0,1,0.0,0.0,0.19646935247881528,0.7630952989473438,20,17,16,12,8,4,1,18.359743709912152,4.0,11.836289792495283,4.605951711579218,4.755128075069744,4.6,3.99,3.7,4.343992690726359,4.34,4.3,4.0981869186475715,4.482499506416585,4.53,4.447609181871689
2014,4,20,0,0,0,0,1,0,1,0.0,0.0,0.5894080574364459,2.2892858968420313,22,17,10,6,6,2,1,14.640256290087851,2.0,11.401690609322033,2.895237608421249,4.755128075069744,4.6,3.99,3.7,4.343992690726359,4.34,4.3,4.0981869186475715,4.482499506416585,4.53,4.447609181871689
2014,4,21,0,0,0,0,1,0,3,0.0,0.0,0.9823467623940764,3.8154764947367195,17,14,7,7,4,2,0,15.0,2.0,11.488948431216334,1.421428206315937,4.755128075069744,4.6,3.99,3.7,4.343992690726359,4.34,4.3,4.0981869186475715,4.482499506416585,4.53,4.447609181871689
2014,4,22,0,0,0,0,1,1,5,0.0,0.0,0.7858774099152611,5.578571793684063,11,11,12,12,3,2,0,19.07923112973645,7.0,9.285109879360576,0.4738094021053123,4.962953367875649,4.78,4.46,4.36,4.574139420111043,4.58,4.51,4.514085964446803,4.769382967873534,4.69,4.67197656138345
2014,4,23,0,0,0,0,2,1,6,0.0,0.0,0.0,2.5261905978946873,15,16,20,13,4,6,0,20.719487419824297,8.0,14.632877503238612,1.2369047010526562,4.9212371134020625,4.78,4.49,4.38,4.541326808047852,4.63,4.48,4.52626772829062,4.696677172444845,4.7,4.642212210866057
2014,4,24,0,0,0,0,3,1,5,0.0,0.0,0.0,3.0523811957893754,16,16,17,13,5,4,0,18.359743709912152,6.0,14.88595454281559,2.1845235052632805,4.95132530120482,4.8,4.54,4.4,4.6141211225997045,4.82,4.59,4.58086428744841,4.744641909814324,4.71,4.691879606879607
2014,4,25,0,0,0,0,4,2,6,0.0,0.0,0.0,2.2892858968420313,17,16,12,10,4,3,1,19.07923112973645,10.0,12.701043695192133,2.1845235052632805,5.075790013679891,4.81,4.36,4.09,4.688616517622305,4.58,4.69,4.422180070814366,4.8508781645569625,4.74,4.687774371551196
2014,4,26,0,0,0,0,4,1,7,0.0,0.0,0.0,0.0,20,13,13,9,2,2,0,20.438974839648594,13.0,15.55738908721747,4.236904701052656,4.920523809523809,4.7,4.06,3.75,4.523625730994152,4.33,4.52,4.225842806105878,4.635953428201811,4.63,4.584529542695265
2014,4,27,0,0,0,1,5,2,11,0.0,0.0,0.0,0.0,20,16,15,10,2,1,0,20.719487419824297,11.0,20.415393251292883,8.658332907368592,4.920523809523809,4.7,4.06,3.75,4.523625730994152,4.33,4.52,4.225842806105878,4.635953428201811,4.63,4.584529542695265
2014,4,28,0,0,0,0,6,4,10,0.0,0.0,0.0,0.0,17,16,14,13,4,1,0,17.0,5.0,20.970101261064023,4.369047010526561,4.920523809523809,4.7,4.06,3.75,4.523625730994152,4.33,4.52,4.225842806105878,4.635953428201811,4.63,4.584529542695265
2014,4,29,0,0,0,0,6,3,5,0.0,2.0,0.0,0.7630952989473438,21,18,9,19,4,0,2,10.0,1.0,20.888410013323842,5.316665814737187,4.934558898521163,4.8,4.52,4.43,4.630155844155844,5.04,4.57,4.575839750260145,4.770154346060114,4.76,4.671269819193324
2014,4,30,0,0,0,0,6,1,1,0.0,4.0,0.0,1.5261905978946877,22,17,13,22,2,4,5,4.280512580175702,0.0,18.370482694999982,5.553570515789842,5.014979641693811,4.87,4.45,4.35,4.617708333333334,4.86,4.56,4.5356864020819785,4.8031789568345316,4.84,4.7075114613180515
2014,5,1,0,0,0,0,6,0,0,1.079231129736447,6.0,0.19646935247881528,3.0523811957893754,12,7,18,20,1,9,7,1.0,0.0,15.034151049873769,4.07976111368453,5.024583333333333,4.9,4.37,4.24,4.6518081918081915,4.55,4.56,4.464671258609894,4.787534657174972,4.82,4.6780307729007635
2014,5,2,0,0,0,0,3,0,0,0.0,7.0,0.7858774099152611,3.8154764947367195,10,10,16,14,3,9,3,5.6402562900878515,0.0,9.60884559013708,2.605951711579218,5.075634178905207,4.88,4.31,4.11,4.636255364806867,4.4,4.55,4.400788546255506,4.809928003031451,4.8,4.690206053716072
2014,5,3,0,0,0,0,3,0,3,0.0,5.0,1.375285467351707,6.104762391578751,12,11,11,10,2,5,0,13.359743709912149,1.0,6.589431196609581,0.9476188042106246,4.899866828087168,4.79,4.13,3.9,4.525864909390444,4.11,4.46,4.223490148159462,4.662994117647059,4.69,4.620521419828642
2014,5,4,0,0,0,1,3,2,6,0.0,1.0,1.9646935247881527,7.867857690526095,12,12,12,10,1,1,0,15.0,2.0,5.309792058984262,0.23690470105265615,4.899866828087168,4.79,4.13,3.9,4.525864909390444,4.11,4.46,4.223490148159462,4.662994117647059,4.69,4.620521419828642
2014,5,5,0,0,0,2,4,4,8,0.0,0.0,1.375285467351707,7.341667092631408,11,11,14,7,3,0,0,14.719487419824297,6.0,6.918107260243143,0.4738094021053123,4.899866828087168,4.79,4.13,3.9,4.525864909390444,4.11,4.46,4.223490148159462,4.662994117647059,4.69,4.620521419828642
2014,5,6,0,0,0,3,5,5,9,0.0,0.0,0.0,3.2892858968420313,14,11,11,6,1,0,0,14.719487419824297,10.0,10.582989933832419,1.2369047010526562,5.003847736625514,4.78,4.32,4.09,4.569899175068745,4.9,4.51,4.3670171719313124,4.746328958162428,4.67,4.641036092097075
2014,5,7,0,0,1,4,6,5,10,0.0,0.0,0.0,0.0,14,12,6,4,2,0,0,13.079231129736447,9.0,14.806352093325025,5.0,5.084246679316888,4.81,4.36,4.05,4.5848545258620685,4.42,4.52,4.4620098039215685,4.77954089388872,4.69,4.683095296724945
2014,5,8,0,0,4,4,8,7,9,0.0,0.0,0.0,0.0,13,8,1,5,0,0,0,16.079231129736446,7.0,16.786921390862243,5.132142309473905,5.015208443271768,4.77,4.44,4.15,4.584872241579559,4.45,4.5,4.492917184265011,4.786274930960418,4.64,4.680163212435233
2014,5,9,0,0,3,1,8,4,9,0.0,0.0,0.19646935247881528,0.7630952989473438,12,5,1,8,0,0,0,16.079231129736446,5.0,14.415150220278655,2.895237608421249,4.985378486055777,4.7,4.29,3.95,4.508893879842785,4.16,4.43,4.344092402014452,4.7023022551329525,4.57,4.604539380701529
2014,5,10,1,2,0,1,9,6,9,0.0,0.0,0.5894080574364459,3.8154764947367195,1,0,3,5,0,0,0,16.719487419824297,6.0,14.51105331119128,0.7107141031579685,4.826001964636543,4.53,3.93,3.72,4.325992456388496,3.9,4.28,4.033058066493029,4.502325518728105,4.41,4.4538401149933655
2014,5,11,1,1,2,3,9,8,12,0.0,0.0,0.0,1.2369047010526562,1,1,1,4,0,0,0,12.719487419824297,4.0,19.275948300117584,1.2369047010526562,4.826001964636543,4.53,3.93,3.72,4.325992456388496,3.9,4.28,4.033058066493029,4.502325518728105,4.41,4.4538401149933655
2014,5,12,0,1,5,3,10,10,12,0.0,1.0,0.0,0.7630952989473438,1,0,1,8,0,0,0,8.0,1.0,21.311227872555843,4.605951711579218,4.826001964636543,4.53,3.93,3.72,4.325992456388496,3.9,4.28,4.033058066493029,4.502325518728105,4.41,4.4538401149933655
2014,5,13,0,2,5,0,11,10,3,0.0,5.0,0.0,2.2892858968420313,10,1,2,14,0,0,3,3.640256290087851,0.0,18.556662433545444,5.790475216842498,4.96640943877551,4.54,3.95,3.52,4.370148791072536,4.09,4.28,4.051966292134831,4.582755905511811,4.47,4.393331879633668
2014,5,14,0,1,1,0,9,5,1,1.438974839648596,9.0,0.7858774099152611,4.578571793684063,9,4,9,16,0,0,4,1.0,0.0,15.012555371100413,4.5535705157898425,4.840245003223727,4.54,3.73,3.34,4.304418604651162,3.83,4.22,3.8505155820348307,4.548392626131953,4.47,4.37090046679717
2014,5,15,0,1,0,0,7,0,0,0.719487419824298,10.0,1.375285467351707,7.630952989473439,3,1,13,18,0,7,3,0.0,0.0,10.649991291446735,2.3690470105265615,4.819584164055825,4.51,3.68,3.24,4.295604703247481,4.09,4.24,3.8379160636758325,4.508731582319026,4.47,4.32606693877551
2014,5,16,0,0,0,0,2,0,2,0.0,9.0,1.9646935247881527,9.157143587368125,2,3,20,19,2,9,1,5.3597437099121485,0.0,8.261941782258567,0.7107141031579685,4.749600448095594,4.5,3.72,3.16,4.268967774420947,4.04,4.17,3.7240337654507085,4.462959322033898,4.43,4.277390221114917
2014,5,17,0,0,0,0,2,0,4,0.0,5.0,1.9646935247881527,11.394048288420782,2,10,17,15,5,9,1,8.0,0.0,6.612505482485562,0.23690470105265615,4.731280891054647,4.46,3.48,3.02,4.257443137254902,3.4,4.2,3.6051605311817108,4.448998197270152,4.37,4.32888857426023
2014,5,18,0,0,0,0,2,1,6,0.0,1.0,2.1694840584687873,10.867857690526094,9,12,12,9,5,6,1,11.719487419824297,1.0,5.057164003001681,0.23690470105265615,4.731280891054647,4.46,3.48,3.02,4.257443137254902,3.4,4.2,3.6051605311817108,4.448998197270152,4.37,4.32888857426023
2014,5,19,0,0,0,1,3,2,8,0.0,0.0,1.74834448625216,9.341667092631408,10,10,9,4,4,3,0,9.359743709912149,4.0,5.840279348364642,0.23690470105265615,4.731280891054647,4.46,3.48,3.02,4.257443137254902,3.4,4.2,3.6051605311817108,4.448998197270152,4.37,4.32888857426023
2014,5,20,0,0,2,4,4,4,11,0.0,0.0,0.19646935247881528,6.8154764947367195,6,6,2,1,1,0,0,8.359743709912149,7.0,5.910340443448313,0.23690470105265615,4.732363636363636,4.51,3.75,3.19,4.220495743615423,3.69,4.23,3.825317990596387,4.487727981293842,4.37,4.393597508219415
2014,5,21,0,0,5,5,6,7,12,0.0,0.0,0.0,5.289285896842031,7,4,0,3,0,0,0,8.0,5.0,5.851790738518073,0.23690470105265615,4.755229681978799,4.52,3.71,3.22,4.291086330935252,3.75,4.24,3.8226292134831463,4.51121653543307,4.43,4.422526096033403
2014,5,22,0,1,1,3,9,8,11,0.0,0.0,0.19646935247881528,3.5261905978946877,9,3,2,3,0,0,0,3.0,3.0,4.341596294888689,0.23690470105265615,4.85386855862584,4.57,3.81,3.28,4.303218066337332,3.68,4.29,3.9655617834394907,4.5323245350929815,4.49,4.461760379208892
2014,5,23,0,0,0,2,9,8,10,0.0,1.0,0.39293870495763056,4.052381195789375,8,5,5,2,0,0,0,6.0,1.0,4.445773452301208,0.4738094021053123,4.767566425120773,4.5,3.74,3.17,4.276658576051781,3.65,4.24,3.8713289555972485,4.420499139414802,4.44,4.377687211403332
2014,5,24,0,0,0,2,8,7,11,0.0,2.0,0.7858774099152611,3.0523811957893754,7,4,4,0,0,0,0,7.280512580175702,1.0,5.188906606463928,0.9476188042106246,4.628609523809525,4.38,3.33,2.96,4.179887450759708,3.24,4.14,3.55209691438505,4.283014705882353,4.3,4.2906312611499935
2014,5,25,0,0,1,5,8,7,10,0.0,5.0,1.375285467351707,6.867857690526095,6,2,1,0,0,0,0,9.561025160351404,0.0,5.272625180313051,1.658332907368593,4.628609523809525,4.38,3.33,2.96,4.179887450759708,3.24,4.14,3.55209691438505,4.283014705882353,4.3,4.2906312611499935
2014,5,26,0,3,5,7,9,9,9,0.0,6.0,2.570743944628237,9.92023888631547,1,0,0,0,0,0,0,8.920768870263553,0.0,3.491404738080242,0.9476188042106246,4.628609523809525,4.38,3.33,2.96,4.179887450759708,3.24,4.14,3.55209691438505,4.283014705882353,4.3,4.2906312611499935
2014,5,27,2,6,8,6,11,10,8,0.0,6.0,3.4870253707791132,13.683334185262813,1,0,0,0,0,0,0,11.0,0.0,1.7843654879790252,0.23690470105265615,4.628609523809525,4.38,3.33,2.96,4.179887450759708,3.24,4.14,3.55209691438505,4.283014705882353,4.3,4.2906312611499935
2014,5,28,0,1,5,6,12,9,9,0.0,4.0,4.480934959199434,14.394048288420782,14,4,0,0,0,0,0,13.719487419824299,1.0,1.4318856969452736,0.0,4.736241610738255,4.51,3.78,3.27,4.270150425114454,3.76,4.21,3.8386581808538844,4.436475409836065,4.43,4.344195455385183
2014,5,29,0,0,3,7,8,8,10,0.0,3.0,2.583187104678204,13.867857690526094,13,8,1,0,1,0,0,11.0,0.0,2.25516423481159,0.0,4.878406249999999,4.61,3.86,3.4,4.3663030698889616,4.49,4.32,3.9214988687782806,4.576830203142967,4.56,4.45204625346901
2014,5,30,0,0,3,8,8,10,12,0.0,3.0,2.747333611049875,13.867857690526094,9,3,0,0,0,0,0,8.640256290087851,1.0,3.3075518803609962,0.0,4.945497044599677,4.6,3.78,3.39,4.45950598023921,3.65,4.42,3.8515968960588114,4.616200972447325,4.53,4.5007730673316715
2014,5,31,0,0,5,8,8,10,12,0.0,3.0,2.988646193191326,15.630952989473439,9,4,0,0,0,0,0,7.0,1.0,2.2035310517597515,0.0,4.945497044599677,4.6,3.78,3.39,4.45950598023921,3.65,4.42,3.8515968960588114,4.616200972447325,4.53,4.5007730673316715
2014,6,1,0,0,7,9,7,10,14,0.0,3.0,2.346073724890425,14.578571793684063,6,3,0,0,0,0,0,6.3597437099121485,0.0,2.534302116614045,0.0,4.81134059687352,4.52,3.73,3.27,4.359963931469792,3.58,4.3,3.8679782790309107,4.495274115197779,4.47,4.402724742891712
2014,6,2,0,1,8,6,6,9,14,0.0,2.0,2.54254307736924,15.104762391578749,2,1,0,0,0,0,0,4.0,1.0,2.058861038323001,0.0,4.81134059687352,4.52,3.73,3.27,4.359963931469792,3.58,4.3,3.8679782790309107,4.495274115197779,4.47,4.402724742891712
2014,6,3,2,6,9,6,8,11,15,0.0,3.0,4.38985338894448,16.578571793684063,1,0,0,1,0,0,0,7.0,0.0,1.0854966659727239,0.0,4.974500390320062,4.64,3.81,3.3,4.477001023541454,4.14,4.41,3.958455661664393,4.655969534787979,4.59,4.481378219611388
2014,6,4,0,4,2,6,11,12,16,0.0,3.0,2.747333611049875,15.815476494736718,4,1,2,0,0,0,0,6.640256290087851,0.0,1.2314549459041677,0.0,5.103754928723082,4.75,4.11,3.59,4.582992441084927,3.92,4.54,4.1739744552967695,4.746056338028169,4.71,4.582386363636363
2014,6,5,0,1,0,4,11,10,16,0.0,5.0,2.7390124298480556,14.578571793684063,4,1,2,0,0,0,0,6.0,0.0,2.2745294924443282,0.0,5.0299901607084285,4.73,3.92,3.42,4.538832891246685,5.12,4.49,4.019923002887392,4.706468965517241,4.65,4.539535648994515
2014,6,6,0,0,1,5,10,10,16,0.0,5.0,3.140272316007506,14.578571793684063,2,2,1,1,0,0,0,5.6402562900878515,0.0,2.3085042106673956,0.0,5.037251861042185,4.74,4.04,3.35,4.576841839312784,4.02,4.5,4.116876239025771,4.763150543197103,4.66,4.580043929010719
2014,6,7,2,1,2,3,10,11,16,0.0,5.0,2.9636826495858677,13.341667092631408,0,0,0,2,0,0,0,4.6402562900878515,0.0,4.556870964888883,0.0,5.02731320754717,4.74,3.73,3.15,4.546033153430995,3.35,4.47,3.8826653102746693,4.702253851306096,4.66,4.586946668308904
2014,6,8,4,3,1,1,11,9,13,0.0,8.0,3.151830820862864,13.630952989473439,0,0,1,3,0,0,0,3.280512580175702,0.0,4.70039872558913,0.23690470105265615,5.02731320754717,4.74,3.73,3.15,4.546033153430995,3.35,4.47,3.8826653102746693,4.702253851306096,4.66,4.586946668308904
2014,6,9,2,1,1,1,12,8,11,0.0,10.0,3.6585311796524707,14.92023888631547,0,1,1,2,0,0,0,3.640256290087851,0.0,5.37005580513415,0.23690470105265615,5.02731320754717,4.74,3.73,3.15,4.546033153430995,3.35,4.47,3.8826653102746693,4.702253851306096,4.66,4.586946668308904
2014,6,10,3,5,1,1,14,8,11,0.0,7.0,4.272902780694374,15.683334185262813,0,0,1,1,0,0,0,7.280512580175702,0.0,2.7949664353051373,0.23690470105265615,5.069200710479574,4.71,3.97,3.4,4.565086206896551,3.79,4.49,4.115537780803268,4.774915984489444,4.64,4.593531619440796
2014,6,11,0,2,3,3,12,8,13,0.0,5.0,3.533211020965136,15.867857690526094,2,1,1,1,0,0,0,5.280512580175702,0.0,1.7522503368596645,0.0,4.97893448524118,4.62,3.83,3.37,4.4842383209207854,4.99,4.42,4.008849862258954,4.687734248788368,4.56,4.50323458073458
2014,6,12,0,1,4,1,11,8,13,0.0,4.0,3.7972563770899046,15.630952989473439,4,1,0,2,0,0,0,7.438974839648596,0.0,2.947529903722222,0.0,4.948478561549101,4.57,3.8,3.25,4.439309231762428,4.5,4.41,3.9348642235697335,4.655405183052242,4.51,4.456335559265442
2014,6,13,0,5,1,0,11,7,13,0.0,3.0,3.9917572968371884,16.63095298947344,3,0,2,3,0,0,0,11.719487419824297,0.0,1.6749236808040275,0.0,4.8945454545454545,4.58,3.63,3.12,4.410144356955381,3.99,4.39,3.8133400402414486,4.631499292786422,4.51,4.431802552286423
2014,6,14,1,2,0,2,10,6,14,0.0,3.0,2.1412831912097903,16.104762391578753,1,2,3,2,0,0,0,10.719487419824297,0.0,5.375642660912912,0.0,4.949808135072909,4.7,3.73,3.14,4.498913755458515,4.53,4.49,3.9093729023140784,4.690337078651686,4.65,4.599102257636122
2014,6,15,0,1,3,4,10,10,16,0.0,2.0,2.1694840584687873,11.578571793684063,1,1,0,1,0,0,0,10.719487419824297,1.0,6.0196504549112655,0.23690470105265615,4.949808135072909,4.7,3.73,3.14,4.498913755458515,4.53,4.49,3.9093729023140784,4.690337078651686,4.65,4.599102257636122
2014,6,16,0,3,9,7,13,12,17,0.0,1.0,2.54254307736924,13.341667092631408,0,0,0,0,0,0,0,13.079231129736447,1.0,3.9481503402259963,0.0,4.949808135072909,4.7,3.73,3.14,4.498913755458515,4.53,4.49,3.9093729023140784,4.690337078651686,4.65,4.599102257636122
2014,6,17,5,9,13,10,14,14,18,0.0,0.0,2.719132743790878,14.341667092631408,0,0,0,0,0,0,0,12.438974839648596,1.0,5.824413751276052,0.0,5.045644264780192,4.77,3.96,3.67,4.54742944317315,5.35,4.5,4.171536129358262,4.782412261217237,4.69,4.645262393317596
2014,6,18,8,12,11,11,15,15,18,0.0,1.0,2.121403505152613,13.341667092631408,0,0,0,0,0,0,0,8.0,0.0,7.707264020683633,0.0,4.977294818890417,4.84,4.11,3.81,4.540664819944598,6.07,4.51,4.2201173020527865,4.692366803278689,4.74,4.652834467120181
2014,6,19,6,6,8,9,14,15,17,0.0,4.0,1.5717548198305222,12.341667092631406,0,0,0,0,0,0,0,4.0,0.0,4.6983224029780395,0.0,5.017702523240373,4.85,3.98,3.49,4.616089139987445,5.17,4.52,4.164809661328433,4.748996539792388,4.76,4.679539380153541
2014,6,20,0,2,7,10,13,15,16,0.0,7.0,3.316861982429143,15.630952989473439,3,1,1,0,0,0,0,7.280512580175702,0.0,1.0076160636879257,0.0,5.028192705498095,4.75,3.35,2.83,4.552544045102184,4.77,4.47,3.5800522388059703,4.692711111111111,4.69,4.594165766321963
2014,6,21,0,1,6,10,13,14,16,0.0,7.0,4.634403294739469,17.394048288420784,5,1,0,0,0,0,0,7.280512580175702,0.0,0.593913017478509,0.0,4.830022153300842,4.6,3.09,2.43,4.398371873525248,2.86,4.33,3.350131744040151,4.558135593220339,4.51,4.4677736667517225
2014,6,22,0,2,7,8,13,14,16,0.0,5.0,4.776365815830442,17.341667092631408,3,1,0,0,0,0,0,3.280512580175702,0.0,1.0057738509640706,0.0,4.830022153300842,4.6,3.09,2.43,4.398371873525248,2.86,4.33,3.350131744040151,4.558135593220339,4.51,4.4677736667517225
2014,6,23,0,3,8,7,12,13,15,0.640256290087851,5.0,4.31227791708133,15.867857690526094,1,0,0,0,0,0,0,2.280512580175702,0.0,2.1349635484841993,0.0,4.830022153300842,4.6,3.09,2.43,4.398371873525248,2.86,4.33,3.350131744040151,4.558135593220339,4.51,4.4677736667517225
2014,6,24,2,6,9,7,12,12,15,0.0,6.0,5.094918003343052,15.104762391578749,0,0,0,0,0,0,0,2.359743709912149,0.0,1.195638014957245,0.0,4.820926251097454,4.55,3.26,2.89,4.408304828973843,3.37,4.3,3.484454877412624,4.588375611927014,4.45,4.4135314266141465
2014,6,25,7,9,7,6,15,13,13,0.0,5.0,6.169178300780397,16.104762391578753,0,0,0,1,0,0,0,2.438974839648596,0.0,0.1831948549072785,0.0,4.872988980716253,4.57,3.63,3.4,4.419874092009685,3.86,4.28,3.8298263318469843,4.619657794676805,4.519999999999999,4.452773913043479
2014,6,26,8,10,6,7,15,11,13,0.0,4.0,5.405334123038928,15.578571793684063,0,0,0,0,0,0,0,4.719487419824298,0.0,0.5532689901695453,0.0,4.985954518252543,4.66,3.95,3.87,4.4840122982321295,4.21,4.42,4.116049046321526,4.660029013539652,4.59,4.5181051677243875
2014,6,27,3,7,8,8,14,12,15,0.0,5.0,3.3085408012273243,15.815476494736718,0,0,0,0,0,0,0,5.3597437099121485,0.0,1.1985437932896814,0.0,4.905391527599487,4.62,3.86,3.69,4.435672354948806,3.76,4.35,4.017867197875166,4.637612114152591,4.54,4.478907291071769
2014,6,28,3,6,10,10,13,12,16,0.0,6.0,3.7296803734439514,17.341667092631408,0,0,0,0,0,0,0,5.0,0.0,0.9315135535267272,0.0,4.712528833831695,4.42,3.17,2.92,4.238378378378378,3.11,4.19,3.4430305796439984,4.39837962962963,4.33,4.308347736926907
2014,6,29,4,7,11,8,13,12,18,0.0,7.0,4.335730793284036,19.10476239157875,0,0,0,0,0,0,0,5.6402562900878515,0.0,1.0434329946348482,0.0,4.712528833831695,4.42,3.17,2.92,4.238378378378378,3.11,4.19,3.4430305796439984,4.39837962962963,4.33,4.308347736926907
2014,6,30,6,8,12,10,13,14,19,0.359743709912149,9.0,6.158077561253817,19.578571793684063,0,0,0,0,0,0,0,1.280512580175702,0.0,0.7871205132045573,0.0,4.712528833831695,4.42,3.17,2.92,4.238378378378378,3.11,4.19,3.4430305796439984,4.39837962962963,4.33,4.308347736926907
