,East_North_Central,East_South_Central,Mid_Atlantic,Mountain,New_England,Pacific,South_Atlantic,West_North_Central,West_South_Central
p48361,0.0020255465071300246,0.16735335304878857,1.74469823061819e-05,0.0009209626772849154,4.907939425824724e-07,2.8910857946392957e-06,0.01654454446452749,0.005711787298319406,0.8074229771419063
p39047,0.45511305961931087,0.24226892753888932,0.09274359930304649,2.1328567161459686e-05,0.0022141991675507303,1.1054630791745146e-08,0.19005990273691864,0.012079519512354758,0.005499452500136938
p25015,0.009449756774471784,0.0012411112789250769,0.38314375076216484,1.8391576276083753e-07,0.5585160065473196,1.6001521901390614e-10,0.04756757779213538,6.611023704637678e-05,1.5502532159064348e-05
p21003,0.20569973314394357,0.5018043733706803,0.010138349255566838,6.990671443379261e-05,0.0002530005578412287,5.312566013110808e-08,0.12144940329982162,0.09696767955935766,0.06361750097269482
p37001,0.05829005526220945,0.18543459086748587,0.03965331785481325,2.0448416720018222e-06,0.004750166670924641,1.559897764947568e-09,0.706977497929791,0.0028204338235226097,0.002071891189683416
p20073,0.029987058864567876,0.012975851400902233,0.00010416772066224979,0.02489645801923224,2.585963970349751e-06,1.6556118255968774e-05,0.0010174278039242594,0.6196781101120185,0.3113217839964665
p25025,0.0051672182777115225,0.0007326593634310928,0.2403982412284174,1.038102960488618e-07,0.7199539278063583,9.235523010725012e-11,0.033702600069551676,3.623940238690562e-05,9.009949491863585e-06
p16051,5.2359840016717045e-05,1.3852889129238052e-06,7.689798280790097e-08,0.8834566176046514,3.547098553422043e-09,0.08662296478215291,1.0516021317929222e-07,0.029269810063042346,0.0005966768159292514
p48177,0.0004886006265166357,0.020959046108128047,3.067921356744439e-06,0.007159602823624697,7.840917106229435e-08,2.303056393829197e-05,0.0020097589697214346,0.003139265199987773,0.9662175493775553
p47115,0.05031140112581162,0.45392489587069135,0.004603364850289593,3.6385815459131445e-05,0.00014594633477466878,3.1812320586687706e-08,0.40552389077243456,0.04360801782259142,0.04184606559562704
p26007,0.8654704378811982,0.008392363185673369,0.07664875767412813,8.098576624225482e-05,0.007303545476501582,7.782039499874316e-08,0.02260637241643377,0.01906499681005419,0.0004324629693735118
p21231,0.15903651125402118,0.49450102849083416,0.018165547900157075,3.2586055600597764e-05,0.0004893034471663114,2.438055920195763e-08,0.2535041897866764,0.044676183492786584,0.029594625192198333
p47185,0.10340029243793068,0.5268746547051415,0.009208623112865718,4.375857073021362e-05,0.0002654827362432476,3.558209955717594e-08,0.25228663954975583,0.05960947413641488,0.04831103916881842
p48147,0.0076967536035712405,0.048185258748629244,3.890010285032175e-05,0.011373915257586579,9.079669058999852e-07,2.215983927506365e-05,0.0035402446304021304,0.07517431904624478,0.8539675408045349
p20043,0.10753239604398011,0.015450527517586502,0.00030764913057876916,0.01887549738400018,8.420326760936967e-06,8.2238698787317e-06,0.001149886026537211,0.7703071561358275,0.08636024356485016
p48265,0.00032720451522499894,0.007868826222213606,1.7774917198475535e-06,0.024608325056152562,4.2989748713838607e-08,7.919201439648983e-05,0.0007029241083100873,0.00439164392837903,0.9620200636738546
p12053,0.0005080944094317069,0.08021698003555414,0.00014151780054147086,1.5244999265302262e-06,1.5840892645866845e-05,2.8615235925090753e-09,0.9035630337769351,0.0006828786858053431,0.014870127037636243
p12129,0.001754655646293675,0.29796126757954866,0.00026599047250429623,5.553583290427042e-06,1.891756987454672e-05,9.25570389612577e-09,0.6645294768986787,0.0025201040774332647,0.032944024916672525
p12131,0.0028640862574101883,0.3858450239004638,0.00020954583483766143,1.4014408915511083e-05,1.0774011113483449e-05,2.4266789813559327e-08,0.5345898710897432,0.0048525530059478515,0.07161410722477839
p28017,0.052064098503317356,0.5658673986604237,0.0007977458974452,0.00021574506340549094,2.2217771986039548e-05,2.3818159285915905e-07,0.07240709531707741,0.10595158108508579,0.20267387951966614
p26035,0.85437369745307,0.018893810213824917,0.05623404196570212,0.00015917069139886167,0.0027669549322583385,1.3507412969190432e-07,0.02749337521238271,0.03885036071579358,0.0012284537414398095
p20157,0.02960829193653817,0.004748884968663185,8.531969966337849e-05,0.07549495391820953,2.362615865025529e-06,3.078798660071638e-05,0.0003636763025335447,0.8024987321747985,0.08716699039712801
p12127,0.000630280575136503,0.05648697304178596,0.00023220181131737778,9.54381099797914e-07,3.3232793744923795e-05,1.5321903124881587e-09,0.9353112913898866,0.0005637120124541268,0.0067413524623844605
p40017,0.0059798488983637205,0.01073861987496434,2.543253122607526e-05,0.05419473828999735,5.937581545713826e-07,5.986570954810946e-05,0.0005892010741900675,0.22522563604269757,0.7031860638208582
p13115,0.02756882128052214,0.4252066215218197,0.003217776664774097,2.601725449692544e-05,0.00012118427071737946,2.4800189623475632e-08,0.48919117117508915,0.02655670130977911,0.028111681722611935
p32001,7.303367328528604e-07,8.986160319946953e-08,1.5058101400139159e-09,0.71030349233564,4.894594835064658e-11,0.28924654581693543,6.419486919397929e-09,0.00032437618984570884,0.00012475748499991818
p31181,0.018955387520507655,0.0027764634978042053,5.6416744980659766e-05,0.11895823232492407,1.5760183381280109e-06,4.315009045259368e-05,0.00021186691651304412,0.7934812522452982,0.06551565464118153
p17067,0.4936229424930386,0.03548746336651696,0.001734386895306889,0.0015176844037325013,4.784664365454348e-05,6.680405072038458e-07,0.003715251685165181,0.44084952362107094,0.02302423285100722
p46067,0.055191252430206617,0.0010434082274557966,0.00011423112786288182,0.09482534141106863,3.997167387949489e-06,6.402810877375472e-05,0.00011652270537844238,0.8428553574917081,0.005785861330157667
p41013,1.0195448675004493e-06,2.3793866794884326e-08,1.3239768982387729e-09,0.17177445049306836,7.150935004933018e-11,0.827536301454636,1.827276018276826e-09,0.000670879586415612,1.7321904383413494e-05
p50011,0.006193309056498635,0.00046290140646066454,0.43934442585960276,3.0189098792603025e-07,0.5454914302927143,3.5460945283007207e-10,0.008379715485815646,0.00012076008990352247,7.155563407200684e-06
p26103,0.7973875971179226,0.0018063708971536683,0.005396707335171647,0.0005602590593772732,0.0006943418137438789,7.083956796551141e-07,0.002152409243244238,0.19176220948569925,0.00023939665200769093
p37057,0.05951355005880059,0.24908085414668438,0.029973376160724725,2.8298169660938177e-06,0.0028168149265693806,2.225762728312949e-09,0.6516529035289209,0.003955380463498036,0.003004288672073222
p17025,0.4798078239816729,0.23158925855852117,0.005936374067272271,0.00029903572029064333,0.00014207851976744408,1.7225653847379097e-07,0.02032188307172485,0.1974899061578362,0.06441346766637598
p29103,0.38621625561290995,0.0312288260237459,0.0011068017482975944,0.0027477744431512606,3.0290197881446095e-05,1.1447179670009953e-06,0.0025862530548844895,0.5431992695688108,0.032883384632351645
p29117,0.21914112830693636,0.027612796885702454,0.0006275445812660971,0.007003461434463238,1.7068920428061303e-05,3.140078626466027e-06,0.002036314108350405,0.6734338527975403,0.07012469288668668
p42117,0.11769252012230218,0.01399999789193397,0.6450492301184668,1.863740497665636e-06,0.09396497578855936,1.4844930367956181e-09,0.12830974492457697,0.0007927288624012791,0.00018893706676880554
p31043,0.061391971595215554,0.002818153722316098,0.00021762867319887044,0.04479791813589549,6.459891943855334e-06,2.9584207737237406e-05,0.0002771516187659684,0.877785487126169,0.012675645028757825
p26089,0.9041521397819197,0.00763222859382177,0.021274883209952848,0.0003267114242312919,0.0017300972431285916,3.10525798539076e-07,0.009844297560304712,0.0543311906718974,0.000708140988945152
p51181,0.039784901434552884,0.050609641476433265,0.12795027514642,6.834972913139935e-07,0.0224416429081488,4.4639374041302085e-10,0.7578723919417998,0.0008093144501787299,0.0005311486987815211
p48391,0.00027079503772546023,0.017334770265768035,1.9223602187273674e-06,0.003920221678866946,5.1882574444938425e-08,1.3943082324215999e-05,0.001918710978327609,0.0014384532274534425,0.975101131486741
p39017,0.4498312702963315,0.35101874245148995,0.04971542529115444,3.7487396421767044e-05,0.001192153112330504,1.850318769867389e-08,0.11711776692533411,0.02158749328003245,0.009499642743717406
p13273,0.005035413470273575,0.38812860510205677,0.0007877636052538399,9.62852379548064e-06,4.6337530930048766e-05,1.244998149448646e-08,0.5777001111312101,0.006352374825636183,0.021939753360862367
p13063,0.016723530514092425,0.34451372633605265,0.003004542715088693,1.6617820162164004e-05,0.00014282198563255385,1.6913055706558646e-08,0.6025278861471443,0.01580600822852928,0.017264849340242274
p56013,0.0002800821223604308,1.0070435441408163e-05,4.778870812899766e-07,0.8973300821289445,1.870397811997081e-08,0.012454220568345647,7.646417971609017e-07,0.08668411031826122,0.003240173193790394
p18115,0.4192936283693597,0.3963294952281211,0.03481235012778054,4.0116098726354925e-05,0.0008094426077766502,2.1880439729144737e-08,0.10728250152078715,0.028362960743950564,0.01306948342305835
p13073,0.017998952262238684,0.15571170528146602,0.005780874077864174,6.952365833791652e-06,0.0004204903586516617,6.738290413139677e-09,0.8047666092078967,0.007653171857146611,0.007661237850611979
p08115,0.0016038289883929277,0.00021814002390892174,5.460911828709702e-06,0.511017400001037,1.4848706451407517e-07,0.00022593102194405878,1.6760807619250473e-05,0.4626608273642086,0.024251502393995976
p30065,0.00038686325260478923,2.9949386505534608e-06,4.328568338440782e-07,0.7360650480008358,2.9058021429869692e-08,0.013791628018844013,3.0991495117492163e-07,0.24950136452324548,0.00025132943601288845
p42043,0.07035975509387751,0.015573476235596078,0.5187255466424865,8.623270650943567e-07,0.09429741282004309,6.361450950839413e-10,0.30043739400481634,0.0004156227588769979,0.00018992948109342416
p46101,0.11027495045875678,0.0010595760084853973,0.0001868263459929392,0.05678406688000822,7.4852892364939494e-06,4.25719443209832e-05,0.00015345062081069657,0.8281818768287054,0.003309195623683162
p54079,0.2963306198838179,0.2391253122017787,0.10313992363834895,6.0903341014066045e-06,0.002755089769191236,3.486381999571485e-09,0.3502724276899291,0.005421753639877579,0.002948779356573107
p34037,0.02349765484205423,0.004371000188378342,0.5041302237198162,3.4905144496285694e-07,0.30222225885883924,2.7711861337585046e-10,0.16557171669506152,0.0001533256688136015,5.347069847325856e-05
p20039,0.005292415112626913,0.0009610451959966968,1.543387322846735e-05,0.2746630136482667,4.311919761679568e-07,0.00010476549743077711,7.374126459530285e-05,0.6461664324309674,0.07272272178491158
p18123,0.41919293826812454,0.3894249467582842,0.011667244276948503,8.839494872988706e-05,0.0002692599564974282,5.6626535745715414e-08,0.05563383309497918,0.0828731970648686,0.040850129005031835
p28145,0.07098768170797569,0.49465301194861316,0.0009314221568394,0.0002265845528512916,2.4643832230784447e-05,2.285596240594345e-07,0.06683464862149507,0.14285688847375758,0.2234848901466129
p31015,0.029122525236624095,0.0008600711109479657,6.665046229265749e-05,0.13928514698924946,2.1879416465256593e-06,9.207361547587857e-05,7.822778208599801e-05,0.8225354333411151,0.007957683520562458
p27095,0.39354073370885495,0.0005588423640511638,0.00040801065485804414,0.00827526243256586,2.8404628297119143e-05,8.862261973556332e-06,0.0002403821799347506,0.5964227042159983,0.0005167975534662841
p38099,0.05048760869904277,6.159043856385298e-05,4.914277492977576e-05,0.027006495505144182,5.868155049425853e-06,0.0001190864613407301,2.6489500600442802e-05,0.9221234270568688,0.0001202914084600214
p39115,0.37200200975646663,0.15352412030332607,0.17963232500336976,7.545724392731307e-06,0.004200455690203553,4.2205174700201765e-09,0.28427148089483417,0.004303589331167681,0.002058469075721952
p39133,0.4096806238210961,0.04978696574929397,0.28672427853907306,7.559017619904935e-06,0.00800588681489143,5.468579716116239e-09,0.2412342843793147,0.003653575283898862,0.0009068209262322981
p56041,7.343075019132348e-05,5.796689305607407e-06,1.5264843891296015e-07,0.9338881355208225,4.9734543363373645e-09,0.03049183851223956,4.458981739108659e-07,0.030902704049851456,0.004637490957522586
p32013,1.2061456503584633e-06,7.41333088199536e-08,2.103491039248382e-09,0.6138463422820286,8.09919705169021e-11,0.3854746809884719,5.733463140830386e-09,0.0005930957804202345,8.459275217403319e-05
p48247,7.129391037059045e-05,0.004517322179710581,4.907705021008216e-07,0.004505616106265514,1.3231317795113591e-08,2.211377210289915e-05,0.0005436505380103153,0.00044882999450991526,0.9898906694972104
p08017,0.0011607430458473137,0.00029539305839772196,3.322030734273807e-06,0.5053549243869682,9.133983243565888e-08,0.00031637817722884686,2.3258263060269267e-05,0.37271544110762467,0.12013044859030636
p41005,5.448783609464601e-07,9.289615898043298e-09,6.487268685051002e-10,0.07286873059319361,4.056553969227822e-11,0.9267675881397289,7.067753111704534e-10,0.0003572613111066207,5.86439192627024e-06
p05113,0.023339458647158733,0.10914967539730529,0.0001184620379430365,0.005443310326066099,2.764566527692905e-06,6.706921498372435e-06,0.005872925106802645,0.14721610456257014,0.708850592434128
p13193,0.006878862012650717,0.36107002629021123,0.0013656202504897642,9.918105540975938e-06,8.029477275377404e-05,1.1632715780558305e-08,0.6062151734427215,0.007775544417786896,0.016604549075129364
p18007,0.6944398432872939,0.11701771874955072,0.01904666593055355,0.00028448238005773373,0.0005236094261363488,1.5504397111104864e-07,0.032119141079526126,0.1174702655455657,0.019098118557344848
p47129,0.10431771042734374,0.5328625801557395,0.01414041237936825,2.8942008691190273e-05,0.0004288218561820196,2.3057304938235688e-08,0.27691579639073505,0.040483612712575015,0.03082210101206053
p46043,0.04137702438251904,0.0007899464384854658,8.188998816865529e-05,0.1269628633911816,2.917170362940726e-06,8.542712413595013e-05,8.408613492746211e-05,0.8251813224590526,0.005434522911166023
p24047,0.022990611791404884,0.013764030804028785,0.32310283677766555,2.8398653028786526e-07,0.05521067141637922,1.6557649115502702e-10,0.5845190405139526,0.00025694025337162895,0.00015558429109038504
p17185,0.4506165830544907,0.30165152839924825,0.007388319921251998,0.00019127352957228145,0.00017278031287735858,1.1615679483697178e-07,0.02926797413079026,0.15013766946397303,0.06057375503100116
p18069,0.6612860275252833,0.1662028696075669,0.04780397223013976,0.00010561727624265163,0.001327606936600667,6.5051179446883e-08,0.06403783779371261,0.049910220962212766,0.00932578261706189
p21209,0.30242651567819206,0.45694465916165306,0.03798206427489774,3.2471503993540486e-05,0.0008865547013580699,1.9809358667391983e-08,0.15612450090240307,0.030199907493819317,0.01540330647432452
p19053,0.20462095333380254,0.01646407893916793,0.0006624553131335424,0.009211751576965665,1.8501632475300365e-05,3.897462656995078e-06,0.0013372521523468087,0.7302527631093686,0.03742834648008257
p18169,0.6728013605274158,0.15806636014425765,0.041405878768565475,0.0001263842492599878,0.0011512406588380672,7.722079503028921e-08,0.05667693030996222,0.05941683789488872,0.01035493022601705
p18003,0.6738082767989624,0.14468382198828506,0.061451447152536615,8.780612072673675e-05,0.0017161120947891636,5.8339015010983356e-08,0.0676729519024662,0.04353878964997539,0.007040735953243459
p18099,0.7174785329672307,0.10797319152855223,0.0352846405519811,0.0001771236334503428,0.0009842814765222865,1.1923480563227143e-07,0.03967279697924661,0.08921303316724234,0.009216280460968746
p31171,0.007841197339541927,0.0005309396595574726,2.2257279801969006e-05,0.24999010771072805,6.567809641984022e-07,0.00014478778579162926,3.947001228076215e-05,0.726133898707895,0.015296684723439084
p38085,0.013951520072824169,6.420935836106198e-05,1.5587042478259894e-05,0.23244146541395838,9.93161109668082e-07,0.0004096319742595923,1.0298912031869073e-05,0.752527213825967,0.0005790802390101306
p48127,0.00011026561727264123,0.00423375397805815,6.45398086899483e-07,0.0151011623241758,1.6165984056715525e-08,6.445969144201821e-05,0.0004201227231948349,0.001270189469739629,0.9787993846320461
p27045,0.40112580798357883,0.0038036413033669695,0.0013508016482885654,0.003939393318250721,4.9047664238379245e-05,3.0008305782414932e-06,0.0009815160704947264,0.5861486846505057,0.0025981065306979324
p45023,0.035876509135187085,0.21325052449334833,0.013857531719035357,4.3903782771648405e-06,0.0011401396140890629,3.769606905086342e-09,0.7250236461584142,0.0058015405646728675,0.005045714167369209
p27073,0.1511691069773537,0.0006982867030686494,0.00020518565260031025,0.04316063318202063,1.0412001439153687e-05,3.7490697121759314e-05,0.00013914228017286427,0.8030896013716398,0.0014901411345832406
p49005,4.5597956301608726e-05,2.892223254513198e-06,8.673813823318349e-08,0.9220008911582466,3.0401408089268364e-09,0.05891900447038368,2.2213724875814507e-07,0.016773991670685637,0.0022573106055999844
p55093,0.5256091089243562,0.0015136844132402718,0.0008592999106007024,0.004446972464489401,4.19979653725711e-05,3.7876688654027284e-06,0.0005546813768418263,0.46588478238435954,0.0010856848918740722
p13049,0.002210802100294619,0.14491069457639477,0.0007389573683613699,2.8437130010975854e-06,7.542311733216957e-05,3.813061737991318e-09,0.8402300989935887,0.0020182822688657137,0.009812894049099742
p13233,0.023393362194414638,0.4332818567661977,0.0027305028499321135,2.4190841558483226e-05,0.00010709367578453609,2.3765486551163225e-08,0.4916329344536709,0.023607440072074118,0.025222595380880966
p17113,0.6617011368882705,0.08244707790902828,0.00799206141875609,0.0006033182245877713,0.00021947744562274624,3.004391541815905e-07,0.015537091642893498,0.20510602219443042,0.02639351383725657
p23001,0.0032074248676483065,0.0003078770245183562,0.1714614117754565,1.091335339024244e-07,0.8146371869627635,1.2361291068663623e-10,0.010339783149382949,4.209736620907672e-05,4.109596874415785e-06
p16055,5.340174683013598e-06,4.1359765260368494e-08,5.680787090014778e-09,0.5377033429644398,4.663876500541416e-10,0.45804090362607003,3.885055709361734e-09,0.004241043590553344,9.318252257957213e-06
p32003,1.0609005157363873e-06,5.94681366450161e-07,3.037126822112893e-09,0.6164024231327272,8.386529564406064e-11,0.3816380435439062,3.889896253544057e-08,0.0005227356056077423,0.0014351001159220037
p20147,0.010886496767466145,0.0019072035859919994,3.152479045640418e-05,0.1713364814523022,8.781881269476139e-07,6.773736705838373e-05,0.00014632283016221008,0.7331676616986945,0.08245569331974135
p31089,0.02475178413164999,0.0010746690589127077,6.657359783794929e-05,0.12239759794427929,2.0532421825664457e-06,8.416246925530086e-05,8.741861789365742e-05,0.8400000978316271,0.011535643106361394
p29101,0.14153476266857162,0.03677952220186813,0.00047000343184761743,0.007318820257376941,1.1965685948131417e-05,4.175642447644885e-06,0.0027889856877865537,0.655832355405157,0.15525940901899618
p55063,0.5193727582504881,0.0034838719079154,0.001874554093214692,0.0021909235803145143,7.2432826700946e-05,1.7256820834316336e-06,0.0012907131721113262,0.47004703617676213,0.0016659843104093696
p22021,0.009114324818969656,0.3516813041530976,7.998105136152772e-05,0.0005819032474662151,2.168526374542428e-06,1.171567040547674e-06,0.033042586484292924,0.023474853666804758,0.5820217064845922
p21061,0.27137788782467076,0.46793753593814813,0.011429132064785266,7.094633162572235e-05,0.00027438326768800496,5.122546544869728e-08,0.10274362724787599,0.09295167659921096,0.053214759500529694
p17005,0.45573914802436094,0.14706019815746135,0.003477519126070706,0.00048018983704072857,8.492550765268006e-05,2.701040297712557e-07,0.01169444897816897,0.3147580346162089,0.06670526564900602
p17009,0.5288641322122841,0.05694235516671097,0.002221598761513501,0.001253076489003164,6.014928877170392e-05,5.523593468103997e-07,0.005379903748516376,0.3703320758627149,0.03494615611113847
p27085,0.3193753632331434,0.0011322959409933975,0.0004371492717187498,0.014049860891252746,2.1525264841558357e-05,1.1969361911579571e-05,0.00029127630725018827,0.6632759944469463,0.0014045652819420634
p55033,0.5889394464452744,0.0016471497264499875,0.001170863859114583,0.0038389526224273576,6.221430928495688e-05,3.3898591502957036e-06,0.0007260699767713456,0.4026467732649434,0.0009651399365836492
p08027,0.00033555902483373883,0.00011850322385332185,9.597347733424763e-07,0.7301855258120649,2.6284493271785527e-08,0.002304812835505134,8.242084419774526e-06,0.11684956730009691,0.1501968036999596
p29123,0.25507097521137007,0.18062038842982306,0.0012998197459919225,0.0005651678643999296,3.0117461675962135e-05,4.0314675725161034e-07,0.013607032157099023,0.37478354333891695,0.17402255264396566
p48353,0.0005614505840740483,0.004274890644772727,2.790949123609476e-06,0.07259915870127963,6.456818034547984e-08,0.00023385705290453643,0.00036615023316122653,0.023132621534678016,0.8988290157318259
p42127,0.03844396326611316,0.005625299284863831,0.5849696275943761,6.190728490556393e-07,0.23066715618500983,5.017967099903016e-10,0.13996385211897377,0.0002586237698721024,7.085820614532564e-05
p36091,0.015794969743558245,0.0015446184780523425,0.5448949600756782,3.771046668738307e-07,0.4015876059164251,3.4012389530085995e-10,0.03603497818822858,0.00012159192487086805,2.0898228395798363e-05
p48041,0.0015305527551258509,0.052228548587328956,9.498064788902709e-06,0.004707018215832355,2.3972431130987954e-07,1.5387367018718097e-05,0.004599261891740857,0.008868559270874462,0.9280409341229785
p40095,0.0067250091455591295,0.03249755242000523,3.343195071373207e-05,0.018994194294892842,7.733945818846187e-07,3.402174601428929e-05,0.0021924464916909295,0.0856676828990415,0.8538548876575005
p24001,0.13394868466747267,0.041119374325166234,0.38427361069708127,1.597450666020911e-06,0.02305930973563935,1.0113939354516007e-09,0.4161518862986494,0.0009457705978648842,0.0004997652160661723
p54103,0.28870816383027753,0.08172809124771233,0.29145425039731115,3.499661956648066e-06,0.0068655082171882875,2.04861118505346e-09,0.32818428158698437,0.002030430583617206,0.0010257724263412864
p55053,0.5935928974919406,0.003438774682352938,0.0022977506173557046,0.0022151950286792735,0.00010146904206150998,1.823548369275452e-06,0.0014850325692761079,0.3955372419781489,0.0013298150418156185
p41007,3.052845135170934e-07,4.174708637516414e-09,3.452967348234856e-10,0.03770200164850157,2.4207128173306897e-11,0.9620777327078859,3.152466594119156e-10,0.0002175953227206496,2.3601769191020464e-06
p53041,5.882351413369654e-07,6.89447768605674e-09,6.508441266902363e-10,0.07076034678722982,4.808851164791696e-11,0.928799370662318,5.223951574245507e-10,0.00043645741796791073,3.2287815374990703e-06
p36003,0.17372310288342172,0.01473516099102879,0.6450562333000256,3.0378247810504344e-06,0.06176195692112372,2.465528548550969e-09,0.10328418862922262,0.0012129891712525963,0.00022332781361528343
p19031,0.4166741740372269,0.01683474299565241,0.0022065948192809427,0.0017389903206065016,5.997637596345648e-05,1.118693653286485e-06,0.002822720863273285,0.5509108936735049,0.008750788220838327
p18117,0.46581172121117476,0.35119973382092723,0.01583963141901312,9.623922633488959e-05,0.00036747787345606253,5.710196637114179e-08,0.054918254323475205,0.07712405988336293,0.034642825140289435
p13089,0.020016193426729445,0.32074818738197497,0.0037587582124084594,1.6899964725859652e-05,0.0001767233000446864,1.6688136194198517e-08,0.62056343014006,0.01684825220461997,0.0178715386813006
p13227,0.031022053160727876,0.36659478350982877,0.005130930900293198,2.0229602792106383e-05,0.00020891179027351361,1.8599973411141e-08,0.5513957117104128,0.022840558077827575,0.02278680264787068
p30015,0.00015675082949724597,8.487852436099419e-07,1.6417464069808074e-07,0.8357208203388459,1.3903996805292454e-08,0.03745357980220141,1.0504258855723899e-07,0.12659678038378924,7.093673919640378e-05
p31017,0.013895675041637068,0.000626973525096457,3.4756226887489954e-05,0.18236211936843538,1.0842336857660353e-06,0.00013652237700974296,4.674023948951053e-05,0.7917801930814401,0.011115935906318377
p47013,0.09611822446459903,0.4815986667610857,0.017927231106710215,2.0585078840569385e-05,0.0005513105543395642,1.593669378348308e-08,0.3543715131031992,0.028709543250935634,0.02070290974359628
p37069,0.04251231477255334,0.1121416099110867,0.04546217754527091,1.2439553469284037e-06,0.007795811888748617,9.321131701620816e-10,0.7891609815756254,0.0016960095241998286,0.0012298498950550892
p24510,0.051121843443242596,0.019150675787030013,0.3619394143615833,6.087678803806935e-07,0.06354141493653472,3.962529132639766e-10,0.5036131256825772,0.0004067582659226152,0.0002261583589762617
p20111,0.04288561932974274,0.013283983892799708,0.0001349645339216602,0.027420968944847027,3.4609608171571657e-06,1.627092345470351e-05,0.0010213040188406517,0.6938059513923671,0.2214274760032092
p19027,0.11066852984533548,0.006160118300292462,0.0004989695211578197,0.01798792962452195,1.3749404550426172e-05,1.1344354682890134e-05,0.0006748342400648597,0.8477906577657462,0.016193866943647762
p22107,0.008327457451125933,0.44056745902676453,8.752994796940456e-05,0.0003195173638391768,2.47842309393626e-06,6.117495715959756e-07,0.044025574253236,0.020537151838526835,0.4861322199458726
p47123,0.05206722292026487,0.47709740338733736,0.009190815524651095,1.8765390439515402e-05,0.0003295557054454813,1.5702538803598504e-08,0.4150403318196564,0.024871765100581627,0.021384124449084795
p20075,0.0012714297804060715,0.00046337864460077344,3.730748852958035e-06,0.3732891682111272,9.907061540255474e-08,0.000220936424946761,3.4644400086678816e-05,0.42935176722329477,0.19536484549606942
p19151,0.13638019518118616,0.004451964827818803,0.000546227581166229,0.018234874471273116,1.671603180628302e-05,1.2236902798547613e-05,0.000587097947676701,0.8306170562024393,0.009153630853834917
p16045,4.732539212423784e-06,1.1504884970132849e-07,6.440025517156442e-09,0.5638570453860675,3.2503525563391395e-10,0.43304784064718854,8.800218917339212e-09,0.003022018007869753,6.823280553237657e-05
p05063,0.09060818099267025,0.194291067199806,0.000463556430452637,0.0011155736780140175,1.0796199397500186e-05,9.812832616762135e-07,0.014012799251984535,0.24910206465241153,0.4503949803120018
p05085,0.053363284684970466,0.2633637858649008,0.00030618309774809214,0.0012528444026678914,7.3070892624287114e-06,1.3124757969286818e-06,0.01391342018581533,0.14171865334853898,0.5260732088502992
p18111,0.7025247524343647,0.0946839335011386,0.01866247910391649,0.0003092565344121744,0.0005210289001932793,1.8222985989468562e-07,0.027380123550990416,0.1405450237305014,0.015373220014623101
p13119,0.026993041765366686,0.2925920779492519,0.007480021911365658,1.164309109116017e-05,0.0003856834529173538,1.0579056223727866e-08,0.6453843106218549,0.013871372824495328,0.013281837804600785
p12051,9.812576109977978e-05,0.015166483511015865,3.585702747948936e-05,3.290061513848947e-07,5.790146993041482e-06,7.48720899850889e-10,0.9800228274463949,0.00012826755203305213,0.004542318800111516
p13265,0.017399657557998622,0.19088296423745021,0.005160525778642501,9.366950646006264e-06,0.0003249167012239276,9.179475184961033e-09,0.7661061955464891,0.009945377125893818,0.010170986922180613
p48245,0.0016349302731138878,0.13724562875352683,1.4008580963509148e-05,0.0010080875424021806,3.9529993748829357e-07,3.244443367286383e-06,0.014131794461359346,0.004843305469514583,0.8411186051758148
p30059,0.0001365884429548704,1.1740079115723517e-06,1.5238600742597864e-07,0.8597176512680775,1.0450001552684721e-08,0.05143307483189194,1.1216677416878312e-07,0.08855156909449208,0.00015966735188884483
p08067,9.110871205181962e-05,4.392570262536174e-05,2.609005085143789e-07,0.891989885633388,7.113266554627487e-09,0.012820562713594505,2.667479152490721e-06,0.03502612954749961,0.06002545219791307
p48027,0.0012289718049899167,0.027152089785560298,6.849502091466467e-06,0.010351063986150509,1.6661783037013207e-07,3.4149613766271505e-05,0.00232802649507622,0.009805940859826596,0.9490927413347083
p28069,0.023230095358557842,0.6312699795296027,0.0005039614178014002,0.0001402881346847761,1.5954357001447244e-05,1.8845174787757408e-07,0.13989006908356674,0.046992897338031726,0.15795656632900532
p05019,0.02717034482332323,0.20131748694581247,0.00015185899099763513,0.0025163169684900397,3.6314621633485604e-06,3.269873914375891e-06,0.011000199986664872,0.09779763598564857,0.6600392549629854
p41035,3.5266943737340475e-07,1.294293547233506e-08,5.111037864088142e-10,0.26663075031300065,2.4044824344438936e-11,0.7331347705660378,9.943395225004423e-10,0.0002212241122332,1.2887866867264012e-05
p36075,0.058804723852119926,0.004347715286661222,0.7202702851641738,1.6968568012613062e-06,0.17528604856443158,1.5257382309112552e-09,0.040697696032650735,0.0005232694096665788,6.856330775659015e-05
p01019,0.02906319802893,0.4744211538226248,0.0026185794205472175,3.0681162827057006e-05,9.495825701186427e-05,2.9791033681003888e-08,0.4315815591931782,0.030052456187118232,0.03213738413672887
p48019,0.00028847885521180214,0.00795100230132073,1.6015040010611764e-06,0.020906511765921496,3.9099767296803734e-08,6.936945629368409e-05,0.0007234426961844583,0.0034657239138596373,0.9665938304074398
p30087,0.0006646437916816354,5.115264215320705e-06,7.573641802749458e-07,0.5645153309717252,4.8446033387140005e-08,0.004827736252370659,5.473785986008246e-07,0.4296782689095671,0.0003075516216278604
