sc_gid,fips,reeds_ba
30661,p20147,53
30662,p20183,53
30663,p20183,53
30664,p20183,53
30665,p20183,53
30666,p20089,53
30667,p20089,53
30668,p20089,53
30669,p20089,53
30670,p20089,53
30671,p20157,53
30672,p20157,53
30673,p20157,53
30674,p20201,53
30675,p20201,53
30676,p20201,53
30677,p20201,53
30678,p20117,53
30679,p20117,53
30680,p20117,53
30681,p20117,53
30682,p20131,53
30683,p20131,53
30684,p20131,53
30685,p20013,53
30686,p20013,53
30687,p20013,53
30688,p20013,53
30689,p20043,53
30690,p20043,53
30691,p29021,54
30692,p29021,54
30693,p29021,54
30694,p29049,54
30695,p29049,54
30696,p29025,54
30697,p29025,54
30698,p29025,54
30699,p29025,54
30700,p29117,54
30701,p29117,54
30702,p29117,54
30703,p29041,54
30704,p29041,54
30705,p29041,54
30706,p29041,54
30707,p29121,71
30708,p29121,71
30709,p29121,71
30710,p29137,71
30711,p29137,71
30712,p29137,71
30713,p29137,71
30714,p29173,71
30715,p29173,71
30716,p29173,71
30717,p17149,81
30718,p17149,81
30719,p17149,81
30720,p17149,81
30721,p17149,81
30722,p17171,81
30723,p17171,81
30724,p17137,81
30725,p17137,81
30726,p17117,81
30727,p17167,82
30728,p17167,82
30729,p17021,83
30730,p17021,83
30731,p17021,83
30732,p17021,83
30733,p17173,83
30734,p17173,83
30735,p17173,83
30736,p17139,83
30737,p17029,83
30738,p17029,83
30739,p17029,83
30740,p17023,83
30741,p17023,83
30742,p17023,83
30743,p18167,105
30744,p18167,105
30745,p18021,107
30746,p18021,107
30747,p18119,107
30748,p18119,107
30749,p18119,107
30750,p18109,107
30751,p18109,107
30752,p18013,107
30753,p18013,107
30754,p18005,107
30755,p18005,107
30756,p18031,107
30757,p18031,107
30758,p18031,107
30759,p18137,107
30760,p18137,107
30761,p18029,107
30762,p18029,107
30763,p39061,114
30764,p39061,114
30765,p39061,114
30766,p39025,114
30767,p39025,114
30768,p39025,114
30769,p39071,112
30770,p39071,112
30771,p39071,112
30772,p39071,112
30773,p39131,112
30774,p39131,112
30775,p39131,112
30776,p39131,112
30777,p39079,112
30778,p39079,112
30779,p39079,112
30780,p39053,112
30781,p39053,112
30782,p54053,117
30783,p39105,112
30784,p54035,116
30785,p54035,116
30786,p54087,116
30787,p54087,116
30788,p54013,116
30789,p54013,116
30790,p54021,116
30791,p54007,116
30792,p54007,116
30793,p54007,116
30794,p54097,116
30795,p54097,116
30796,p54083,116
30797,p54083,116
30798,p54083,116
30799,p54083,116
30800,p54071,116
30801,p54071,116
30802,p54071,116
30803,p51165,99
30804,p51165,99
30805,p51165,99
30806,p51165,99
30807,p51139,100
30808,p51139,100
30809,p51113,100
30810,p51047,99
30811,p51047,99
30812,p51047,99
30813,p51061,99
30814,p51179,99
30815,p51179,99
30816,p51179,99
30817,p24017,123
30818,p51099,99
30819,p24017,123
30820,p24037,123
30821,p24037,123
30822,p24037,123
30823,p24037,123
30824,p24019,123
30825,p24039,123
30826,p24039,123
30827,p24039,123
30828,p24039,123
30829,p24047,123
30830,p24047,123
30831,p06087,9
30832,p06087,9
30833,p06087,9
30834,p06087,9
30835,p06085,9
30836,p06085,9
30837,p06085,9
30838,p06099,9
30839,p06099,9
30840,p06047,9
30841,p06047,9
30842,p06047,9
30843,p06047,9
30844,p06047,9
30845,p06047,9
30846,p06047,9
30847,p06043,9
30848,p06043,9
30849,p06043,9
30850,p06043,9
30851,p06043,9
30852,p06039,9
30853,p06039,9
30854,p06039,9
30855,p06039,9
30856,p06051,10
30857,p06051,10
30858,p06051,10
30859,p06051,10
30860,p06051,10
30861,p06051,10
30862,p32009,12
30863,p32009,12
30864,p32009,12
30865,p32009,12
30866,p32009,12
30867,p32009,12
30868,p32009,12
30869,p32009,12
30870,p32023,12
30871,p32023,12
30872,p32023,12
30873,p32023,12
30874,p32023,12
30875,p32023,12
30876,p32023,12
30877,p32023,12
30878,p32023,12
30879,p32023,12
30880,p32023,12
30881,p32023,12
30882,p32023,12
30883,p32023,12
30884,p32023,12
30885,p32023,12
30886,p32017,12
30887,p32017,12
30888,p32017,12
30889,p32017,12
30890,p32017,12
30891,p32017,12
30892,p32017,12
30893,p49001,25
30894,p49001,25
30895,p49001,25
30896,p49001,25
30897,p49001,25
30898,p49001,25
30899,p49001,25
30900,p49001,25
30901,p49001,25
30902,p49001,25
30903,p49027,25
30904,p49041,25
30905,p49041,25
30906,p49041,25
30907,p49041,25
30908,p49041,25
30909,p49041,25
30910,p49041,25
30911,p49041,25
30912,p49041,25
30913,p49015,25
30914,p49015,25
30915,p49015,25
30916,p49015,25
30917,p49015,25
30918,p49015,25
30919,p49015,25
30920,p49015,25
30921,p49019,25
30922,p49019,25
30923,p49019,25
30924,p49019,25
30925,p49019,25
30926,p49019,25
30927,p49019,25
30928,p49019,25
30929,p08077,33
30930,p08077,33
30931,p08077,33
30932,p08077,33
30933,p08077,33
30934,p08077,33
30935,p08077,33
30936,p08077,33
30937,p08077,33
30938,p08029,34
30939,p08029,34
30940,p08051,34
30941,p08051,34
30942,p08097,33
30943,p08097,33
30944,p08097,33
30945,p08097,33
30946,p08097,33
30947,p08065,33
30948,p08065,33
30949,p08093,33
30950,p08093,33
30951,p08093,33
30952,p08093,33
30953,p08093,33
30954,p08093,33
30955,p08059,33
30956,p08035,33
30957,p08035,33
30958,p08035,33
30959,p08035,33
30960,p08039,34
30961,p08039,34
30962,p08039,34
30963,p08039,34
30964,p08039,34
30965,p08039,34
30966,p08039,34
30967,p08073,34
30968,p08073,34
30969,p08073,34
30970,p08073,34
30971,p08063,34
30972,p08063,34
30973,p08063,34
30974,p08063,34
30975,p08063,34
30976,p08063,34
30977,p08063,34
30978,p20181,52
30979,p20181,52
30980,p20181,52
30981,p20181,52
30982,p20181,52
30983,p20193,52
30984,p20193,52
30985,p20193,52
30986,p20193,52
30987,p20193,52
30988,p20179,52
30989,p20179,52
30990,p20179,52
30991,p20179,52
30992,p20065,52
30993,p20065,52
30994,p20065,52
30995,p20065,52
30996,p20163,53
30997,p20163,53
30998,p20163,53
30999,p20163,53
31000,p20141,53
31001,p20141,53
31002,p20141,53
31003,p20089,53
31004,p20123,53
31005,p20123,53
31006,p20089,53
31007,p20029,53
31008,p20029,53
31009,p20029,53
31010,p20029,53
31011,p20029,53
31012,p20201,53
31013,p20201,53
31014,p20201,53
31015,p20117,53
31016,p20117,53
31017,p20117,53
31018,p20117,53
31019,p20131,53
31020,p20131,53
31021,p20131,53
31022,p20085,53
31023,p20085,53
31024,p20005,53
31025,p20005,53
31026,p20005,53
31027,p29021,54
31028,p29021,54
31029,p29021,54
31030,p29021,54
31031,p29049,54
31032,p29049,54
31033,p29025,54
31034,p29025,54
31035,p29025,54
31036,p29025,54
31037,p29033,54
31038,p29033,54
31039,p29033,54
31040,p29041,54
31041,p29041,54
31042,p29041,54
31043,p29041,54
31044,p29175,72
31045,p29175,72
31046,p29175,72
31047,p29137,71
31048,p29137,71
31049,p29137,71
31050,p29137,71
31051,p29173,71
31052,p29173,71
31053,p29163,72
31054,p29163,72
31055,p29163,72
31056,p17149,81
31057,p17149,81
31058,p17149,81
31059,p17061,81
31060,p17061,81
31061,p17061,81
31062,p17117,81
31063,p17117,81
31064,p17117,81
31065,p17135,81
31066,p17021,83
31067,p17021,83
31068,p17021,83
31069,p17021,83
31070,p17173,83
31071,p17173,83
31072,p17173,83
31073,p17173,83
31074,p17035,83
31075,p17035,83
31076,p17035,83
31077,p17023,83
31078,p17023,83
31079,p17023,83
31080,p18167,105
31081,p18167,105
31082,p18021,107
31083,p18021,107
31084,p18119,107
31085,p18119,107
31086,p18105,107
31087,p18105,107
31088,p18105,107
31089,p18013,107
31090,p18013,107
31091,p18005,107
31092,p18005,107
31093,p18005,107
31094,p18031,107
31095,p18137,107
31096,p18137,107
31097,p18137,107
31098,p18029,107
31099,p18029,107
31100,p21015,109
31101,p39061,114
31102,p39061,114
31103,p39025,114
31104,p39025,114
31105,p39025,114
31106,p39015,114
31107,p39071,112
31108,p39001,112
31109,p39001,112
31110,p39001,112
31111,p39131,112
31112,p39131,112
31113,p39131,112
31114,p39079,112
31115,p39079,112
31116,p39079,112
31117,p39053,112
31118,p39053,112
31119,p54053,117
31120,p54053,117
31121,p54035,116
31122,p54035,116
31123,p54087,116
31124,p54087,116
31125,p54087,116
31126,p54013,116
31127,p54021,116
31128,p54007,116
31129,p54007,116
31130,p54007,116
31131,p54101,116
31132,p54083,116
31133,p54083,116
31134,p54083,116
31135,p54083,116
31136,p54075,116
31137,p54071,116
31138,p54071,116
31139,p54071,116
31140,p51165,99
31141,p51165,99
31142,p51165,99
31143,p51165,99
31144,p51139,100
31145,p51139,100
31146,p51113,100
31147,p51113,100
31148,p51047,99
31149,p51047,99
31150,p51137,99
31151,p51177,99
31152,p51179,99
31153,p51179,99
31154,p51099,99
31155,p51099,99
31156,p51193,99
31157,p24037,123
31158,p24037,123
31159,p24037,123
31160,p24037,123
31161,p24037,123
31162,p24019,123
31163,p24039,123
31164,p24039,123
31165,p24039,123
31166,p24047,123
31167,p24047,123
31168,p24047,123
31169,p06087,9
31170,p06087,9
31171,p06087,9
31172,p06087,9
31173,p06085,9
31174,p06085,9
31175,p06085,9
31176,p06047,9
31177,p06047,9
31178,p06047,9
31179,p06047,9
31180,p06047,9
31181,p06047,9
31182,p06047,9
31183,p06047,9
31184,p06043,9
31185,p06043,9
31186,p06043,9
31187,p06039,9
31188,p06039,9
31189,p06039,9
31190,p06039,9
31191,p06039,9
31192,p06019,9
31193,p06019,9
31194,p06051,10
31195,p06051,10
31196,p06051,10
31197,p06051,10
31198,p06051,10
31199,p32009,12
31200,p32009,12
31201,p32009,12
31202,p32009,12
31203,p32009,12
31204,p32009,12
31205,p32009,12
31206,p32009,12
31207,p32023,12
31208,p32023,12
31209,p32023,12
31210,p32023,12
31211,p32023,12
31212,p32023,12
31213,p32023,12
31214,p32023,12
31215,p32023,12
31216,p32017,12
31217,p32023,12
31218,p32023,12
31219,p32023,12
31220,p32023,12
31221,p32023,12
31222,p32017,12
31223,p32017,12
31224,p32017,12
31225,p32017,12
31226,p32017,12
31227,p32017,12
31228,p32017,12
31229,p49001,25
31230,p49001,25
31231,p49001,25
31232,p49001,25
31233,p49001,25
31234,p49001,25
31235,p49001,25
31236,p49001,25
31237,p49001,25
31238,p49001,25
31239,p49001,25
31240,p49001,25
31241,p49031,25
31242,p49041,25
31243,p49041,25
31244,p49041,25
31245,p49041,25
31246,p49041,25
31247,p49041,25
31248,p49041,25
31249,p49015,25
31250,p49015,25
31251,p49015,25
31252,p49015,25
31253,p49015,25
31254,p49015,25
31255,p49015,25
31256,p49015,25
31257,p49015,25
31258,p49019,25
31259,p49019,25
31260,p49019,25
31261,p49019,25
31262,p49019,25
31263,p49019,25
31264,p49019,25
31265,p49019,25
31266,p08077,33
31267,p08077,33
31268,p08077,33
31269,p08077,33
31270,p08077,33
31271,p08077,33
31272,p08029,34
31273,p08029,34
31274,p08029,34
31275,p08029,34
31276,p08029,34
31277,p08051,34
31278,p08051,34
31279,p08051,34
31280,p08097,33
31281,p08097,33
31282,p08097,33
31283,p08065,33
31284,p08065,33
31285,p08065,33
31286,p08093,33
31287,p08093,33
31288,p08093,33
31289,p08093,33
31290,p08093,33
31291,p08093,33
31292,p08035,33
31293,p08035,33
31294,p08035,33
31295,p08035,33
31296,p08035,33
31297,p08039,34
31298,p08039,34
31299,p08039,34
31300,p08039,34
31301,p08039,34
31302,p08039,34
31303,p08039,34
31304,p08073,34
31305,p08073,34
31306,p08073,34
31307,p08073,34
31308,p08063,34
31309,p08063,34
31310,p08063,34
31311,p08063,34
31312,p08063,34
31313,p08063,34
31314,p08063,34
31315,p20181,52
31316,p20181,52
31317,p20181,52
31318,p20181,52
31319,p20181,52
31320,p20193,52
31321,p20193,52
31322,p20193,52
31323,p20193,52
31324,p20193,52
31325,p20179,52
31326,p20179,52
31327,p20179,52
31328,p20179,52
31329,p20065,52
31330,p20065,52
31331,p20065,52
31332,p20065,52
31333,p20163,53
31334,p20163,53
31335,p20163,53
31336,p20163,53
31337,p20141,53
31338,p20141,53
31339,p20141,53
31340,p20123,53
31341,p20123,53
31342,p20123,53
31343,p20123,53
31344,p20029,53
31345,p20029,53
31346,p20029,53
31347,p20029,53
31348,p20027,53
31349,p20027,53
31350,p20027,53
31351,p20161,53
31352,p20161,53
31353,p20149,53
31354,p20149,53
31355,p20149,53
31356,p20149,53
31357,p20149,53
31358,p20085,53
31359,p20085,53
31360,p20085,53
31361,p20005,53
31362,p20005,53
31363,p20005,53
31364,p20005,53
31365,p29165,54
31366,p29165,54
31367,p29165,54
31368,p29049,54
31369,p29049,54
31370,p29177,54
31371,p29177,54
31372,p29177,54
31373,p29177,54
31374,p29033,54
31375,p29033,54
31376,p29033,54
31377,p29041,54
31378,p29041,54
31379,p29041,54
31380,p29041,54
31381,p29175,72
31382,p29175,72
31383,p29175,72
31384,p29137,71
31385,p29137,71
31386,p29137,71
31387,p29137,71
31388,p29173,71
31389,p29173,71
31390,p29163,72
31391,p29163,72
31392,p29163,72
31393,p29163,72
31394,p17013,81
31395,p17013,81
31396,p17061,81
31397,p17061,81
31398,p17061,81
31399,p17117,81
31400,p17117,81
31401,p17117,81
31402,p17135,81
31403,p17135,81
31404,p17135,81
31405,p17135,81
31406,p17173,83
31407,p17173,83
31408,p17173,83
31409,p17173,83
31410,p17173,83
31411,p17035,83
31412,p17035,83
31413,p17035,83
31414,p17023,83
31415,p17023,83
31416,p17023,83
31417,p18153,107
31418,p18153,107
31419,p18153,107
31420,p18021,107
31421,p18119,107
31422,p18119,107
31423,p18105,107
31424,p18105,107
31425,p18105,107
31426,p18013,107
31427,p18013,107
31428,p18005,107
31429,p18005,107
31430,p18079,107
31431,p18079,107
31432,p18137,107
31433,p18137,107
31434,p18137,107
31435,p18029,107
31436,p21015,109
31437,p21015,109
31438,p21117,109
31439,p21037,109
31440,p21037,109
31441,p39025,114
31442,p39025,114
31443,p39015,114
31444,p39015,114
31445,p39001,112
31446,p39001,112
31447,p39001,112
31448,p39145,112
31449,p39145,112
31450,p39145,112
31451,p39145,112
31452,p39087,112
31453,p39053,112
31454,p39053,112
31455,p39053,112
31456,p54053,117
31457,p54053,117
31458,p54035,116
31459,p54035,116
31460,p54087,116
31461,p54087,116
31462,p54087,116
31463,p54013,116
31464,p54007,116
31465,p54007,116
31466,p54007,116
31467,p54101,116
31468,p54101,116
31469,p54101,116
31470,p54083,116
31471,p54083,116
31472,p54075,116
31473,p54075,116
31474,p51091,99
31475,p54071,116
31476,p54071,116
31477,p51015,99
31478,p51165,99
31479,p51165,99
31480,p51165,99
31481,p51165,99
31482,p51079,100
31483,p51113,100
31484,p51113,100
31485,p51137,99
31486,p51137,99
31487,p51177,99
31488,p51177,99
31489,p51177,99
31490,p51033,99
31491,p51033,99
31492,p51099,99
31493,p51193,99
31494,p51193,99
31495,p51193,99
31496,p51193,99
31497,p24037,123
31498,p24037,123
31499,p24039,123
31500,p24039,123
31501,p24039,123
31502,p51001,124
31503,p51001,124
31504,p51001,124
31505,p06087,9
31506,p06087,9
31507,p06085,9
31508,p06069,9
31509,p06085,9
31510,p06047,9
31511,p06047,9
31512,p06047,9
31513,p06047,9
31514,p06047,9
31515,p06047,9
31516,p06047,9
31517,p06047,9
31518,p06043,9
31519,p06039,9
31520,p06039,9
31521,p06039,9
31522,p06039,9
31523,p06039,9
31524,p06039,9
31525,p06019,9
31526,p06019,9
31527,p06019,9
31528,p06051,10
31529,p06051,10
31530,p06051,10
31531,p06051,10
31532,p06051,10
31533,p06051,10
31534,p32009,12
31535,p32009,12
31536,p32009,12
31537,p32009,12
31538,p32009,12
31539,p32009,12
31540,p32023,12
31541,p32023,12
31542,p32023,12
31543,p32023,12
31544,p32023,12
31545,p32023,12
31546,p32023,12
31547,p32023,12
31548,p32023,12
31549,p32023,12
31550,p32017,12
31551,p32017,12
31552,p32017,12
31553,p32017,12
31554,p32017,12
31555,p32017,12
31556,p32017,12
31557,p32017,12
31558,p32017,12
31559,p32017,12
31560,p32017,12
31561,p32017,12
31562,p32017,12
31563,p49001,25
31564,p49001,25
31565,p49001,25
31566,p49001,25
31567,p49001,25
31568,p49001,25
31569,p49001,25
31570,p49001,25
31571,p49001,25
31572,p49001,25
31573,p49001,25
31574,p49001,25
31575,p49031,25
31576,p49031,25
31577,p49031,25
31578,p49031,25
31579,p49055,25
31580,p49055,25
31581,p49055,25
31582,p49041,25
31583,p49015,25
31584,p49015,25
31585,p49015,25
31586,p49015,25
31587,p49015,25
31588,p49015,25
31589,p49015,25
31590,p49015,25
31591,p49015,25
31592,p49019,25
31593,p49019,25
31594,p49019,25
31595,p49019,25
31596,p49019,25
31597,p49019,25
31598,p49019,25
31599,p08077,33
31600,p08077,33
31601,p08077,33
31602,p08077,33
31603,p08077,33
31604,p08029,34
31605,p08029,34
31606,p08029,34
31607,p08029,34
31608,p08029,34
31609,p08029,34
31610,p08029,34
31611,p08051,34
31612,p08051,34
31613,p08051,34
31614,p08051,34
31615,p08051,34
31616,p08051,34
31617,p08015,34
31618,p08015,34
31619,p08015,34
31620,p08093,33
31621,p08093,33
31622,p08093,33
31623,p08093,33
31624,p08093,33
31625,p08093,33
31626,p08119,33
31627,p08119,33
31628,p08041,34
31629,p08041,34
31630,p08041,34
31631,p08041,34
31632,p08041,34
31633,p08039,34
31634,p08039,34
31635,p08039,34
31636,p08039,34
31637,p08073,34
31638,p08073,34
31639,p08073,34
31640,p08073,34
31641,p08063,34
31642,p08063,34
31643,p08063,34
31644,p08063,34
31645,p08063,34
31646,p08063,34
31647,p08063,34
31648,p08063,34
31649,p20181,52
31650,p20181,52
31651,p20181,52
31652,p20181,52
31653,p20181,52
31654,p20193,52
31655,p20193,52
31656,p20193,52
31657,p20193,52
31658,p20193,52
31659,p20179,52
31660,p20179,52
31661,p20179,52
31662,p20179,52
31663,p20065,52
31664,p20065,52
31665,p20065,52
31666,p20065,52
31667,p20163,53
31668,p20163,53
31669,p20163,53
31670,p20141,53
31671,p20141,53
31672,p20141,53
31673,p20141,53
31674,p20123,53
31675,p20123,53
31676,p20123,53
31677,p20123,53
31678,p20029,53
31679,p20029,53
31680,p20029,53
31681,p20029,53
31682,p20027,53
31683,p20027,53
31684,p20027,53
31685,p20161,53
31686,p20161,53
31687,p20149,53
31688,p20149,53
31689,p20149,53
31690,p20149,53
31691,p20149,53
31692,p20085,53
31693,p20085,53
31694,p20085,53
31695,p20087,53
31696,p20087,53
31697,p20087,53
31698,p20103,53
31699,p29165,54
31700,p29165,54
31701,p29165,54
31702,p29047,54
31703,p29047,54
31704,p29177,54
31705,p29177,54
31706,p29177,54
31707,p29177,54
31708,p29033,54
31709,p29033,54
31710,p29033,54
31711,p29195,54
31712,p29041,54
31713,p29041,54
31714,p29041,54
31715,p29175,72
31716,p29175,72
31717,p29175,72
31718,p29007,72
31719,p29007,72
31720,p29007,72
31721,p29007,72
31722,p29007,72
31723,p29007,72
31724,p29163,72
31725,p29163,72
31726,p29163,72
31727,p29163,72
31728,p29163,72
31729,p17013,81
31730,p17061,81
31731,p17061,81
31732,p17061,81
31733,p17117,81
31734,p17117,81
31735,p17117,81
31736,p17135,81
31737,p17135,81
31738,p17135,81
31739,p17135,81
31740,p17051,81
31741,p17051,81
31742,p17051,81
31743,p17049,83
31744,p17049,83
31745,p17049,83
31746,p17079,83
31747,p17079,83
31748,p17079,83
31749,p17033,83
31750,p17033,83
31751,p18153,107
31752,p18153,107
31753,p18153,107
31754,p18055,107
31755,p18055,107
31756,p18055,107
31757,p18055,107
31758,p18105,107
31759,p18105,107
31760,p18013,107
31761,p18071,107
31762,p18071,107
31763,p18071,107
31764,p18079,107
31765,p18079,107
31766,p18079,107
31767,p18137,107
31768,p18137,107
31769,p18115,107
31770,p18115,107
31771,p21015,109
31772,p21015,109
31773,p21117,109
31774,p21037,109
31775,p39025,114
31776,p39025,114
31777,p39015,114
31778,p39015,114
31779,p39001,112
31780,p39001,112
31781,p39001,112
31782,p39145,112
31783,p39145,112
31784,p39145,112
31785,p39145,112
31786,p39087,112
31787,p39087,112
31788,p39053,112
31789,p39053,112
31790,p54053,117
31791,p54053,117
31792,p54079,117
31793,p54035,116
31794,p54035,116
31795,p54087,116
31796,p54087,116
31797,p54015,116
31798,p54015,116
31799,p54007,116
31800,p54067,116
31801,p54101,116
31802,p54101,116
31803,p54101,116
31804,p54083,116
31805,p54075,116
31806,p54075,116
31807,p54075,116
31808,p51091,99
31809,p51091,99
31810,p51015,99
31811,p51015,99
31812,p51015,99
31813,p51015,99
31814,p51165,99
31815,p51165,99
31816,p51079,100
31817,p51079,100
31818,p51137,99
31819,p51137,99
31820,p51137,99
31821,p51177,99
31822,p51177,99
31823,p51177,99
31824,p51033,99
31825,p51033,99
31826,p51057,99
31827,p51057,99
31828,p51159,99
31829,p51193,99
31830,p51133,99
31831,p51133,99
31832,p51133,99
31833,p24039,123
31834,p51001,124
31835,p51001,124
31836,p06053,9
31837,p06053,9
31838,p06069,9
31839,p06069,9
31840,p06069,9
31841,p06047,9
31842,p06047,9
31843,p06047,9
31844,p06047,9
31845,p06047,9
31846,p06039,9
31847,p06039,9
31848,p06039,9
31849,p06039,9
31850,p06039,9
31851,p06039,9
31852,p06039,9
31853,p06039,9
31854,p06039,9
31855,p06019,9
31856,p06019,9
31857,p06019,9
31858,p06019,9
31859,p06027,10
31860,p06027,10
31861,p06027,10
31862,p06027,10
31863,p06027,10
31864,p06051,10
31865,p06051,10
31866,p32009,12
31867,p32009,12
31868,p32009,12
31869,p32009,12
31870,p32009,12
31871,p32023,12
31872,p32023,12
31873,p32023,12
31874,p32023,12
31875,p32023,12
31876,p32023,12
31877,p32023,12
31878,p32023,12
31879,p32023,12
31880,p32023,12
31881,p32017,12
31882,p32017,12
31883,p32017,12
31884,p32017,12
31885,p32017,12
31886,p32017,12
31887,p32017,12
31888,p32017,12
31889,p32017,12
31890,p32017,12
31891,p32017,12
31892,p32017,12
31893,p32017,12
31894,p49021,25
