"gid","scenario","latitude","longitude","demand_ammonia_kg","demand_biofuel_kg","demand_ldv_kg","demand_metals_kg","demand_methanol_kg","demand_mhdv_kg","demand_ng_kg","demand_refining_kg","demand_storage_kg","demand_synfuel_kg","supply_lte_kg","supply_nuclearhte_kg","supply_smr_kg","total_demand_kg","total_supply_kg"
579,"Current R&D",44.42352016,-115.2284722,0,34039476.6092801,0,0,0,0,0,0,0,0,0,0,0,34039476.6092801,0
580,"Current R&D",44.48125227,-73.16160888,0,26045610.3674333,668293.638166332,0,0,297019.394740592,0,0,0,0,0,0,0,27010923.4003402,0
581,"Current R&D",44.48618405,-99.81714318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
582,"Current R&D",44.50521797,-88.0415367,0,0,341412.546718817,0,0,151738.909652807,0,0,0,0,0,0,0,493151.456371624,0
583,"Current R&D",44.51001744,-89.55206797,0,240470274.89083,67747.4441949824,0,0,30109.97519777,0,0,0,0,0,0,5432317.50531538,240568132.310223,5432317.50531538
584,"Current R&D",44.57503713,-123.2867962,0,0,182741.796050191,0,0,81218.5760223071,0,0,0,0,0,0,0,263960.372072498,0
585,"Current R&D",44.63237704,-123.0906807,0,0,168645.814118221,0,0,74953.6951636536,0,0,0,0,0,0,0,243599.509281875,0
586,"Current R&D",44.72889396,-85.6231178,0,0,90820.8310842979,0,0,40364.8138152435,0,0,0,0,0,0,0,131185.644899541,0
587,"Current R&D",44.83654443,-68.74687475,0,49447709.027049,145328.662640752,0,0,64590.5167292233,0,0,0,0,0,0,0,49657628.206419,0
588,"Current R&D",44.85826795,-91.4445609,0,0,233430.861819939,0,0,103747.049697751,0,0,0,0,0,0,0,337177.91151769,0
589,"Current R&D",44.867835,-120.8335784,0,47987784.9532716,0,0,0,0,0,0,0,0,0,0,0,47987784.9532716,0
590,"Current R&D",44.90548033,-89.62654488,0,0,132461.535647874,0,0,58871.7936212772,0,0,0,0,0,0,0,191333.329269151,0
591,"Current R&D",44.93482872,-123.0100961,0,0,7240256.66083446,0,0,3217891.84925976,0,0,0,0,0,0,0,10458148.5100942,0
592,"Current R&D",44.97811307,-93.28104717,0,176610598.809509,58153375.5515258,666666666.666666,0,25845944.689567,0,170537718.356592,0,0,0,211855870.422535,451399716.513111,1097814304.07386,663255586.935646
593,"Current R&D",45.15282681,-122.8524907,0,0,708460.799564308,0,0,314871.466473025,0,0,0,0,0,0,0,1023332.26603733,0
594,"Current R&D",45.21445877,-123.1734816,0,0,189655.371313517,0,0,84291.276139341,0,0,0,0,0,0,0,273946.647452858,0
595,"Current R&D",45.51955858,-122.6508928,0,0,47191269.5256684,0,0,20973897.5669637,0,0,0,0,0,0,0,68165167.0926321,0
596,"Current R&D",45.57184505,-94.19397895,0,58870199.6031696,285969.483576445,0,0,127097.548256198,0,0,0,0,0,120955173.70892,0,59283266.6350022,120955173.70892
597,"Current R&D",45.59,-95.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
598,"Current R&D",45.68387272,-111.0562299,0,0,332211.111648935,0,0,147649.382955082,0,0,0,0,0,0,0,479860.494604017,0
599,"Current R&D",45.79131521,-108.5310087,0,34187922.5956295,2433987.88695886,0,0,1081772.39420394,0,72190576.9596236,0,0,0,0,421392629.340893,109894259.836416,421392629.340893
600,"Current R&D",45.98480748,-112.5170056,0,17093961.2978147,1549.44136913182,0,0,688.64060850303,0,0,0,0,0,0,745003.543586109,17096199.3797923,745003.543586109
601,"Current R&D",46.03920216,-118.3523501,0,0,91273.4945626269,0,0,40565.9975833897,0,0,0,0,0,0,0,131839.492146017,0
602,"Current R&D",46.14246189,-122.9456241,15243902.4390244,13920907.6081098,1088398.75863455,0,0,483732.781615355,0,0,0,0,0,0,33379463.0000149,30736941.5873841,33379463.0000149
603,"Current R&D",46.23810529,-119.1938525,0,0,2703458.46074135,0,0,1201537.09366282,0,0,0,0,0,0,0,3904995.55440417,0
604,"Current R&D",46.26693022,-93.64810441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
605,"Current R&D",46.38866178,-117.0249628,0,0,176531.367702505,0,0,78458.3856455578,0,0,0,0,0,0,0,254989.753348063,0
606,"Current R&D",46.39538751,-88.15397955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
607,"Current R&D",46.4410602,-108.0352311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
608,"Current R&D",46.61199422,-120.5429208,0,0,1916292.27697724,0,0,851685.456434328,0,0,0,0,0,0,0,2767977.73341157,0
609,"Current R&D",46.61488233,-111.9917002,0,0,481517.097210417,0,0,214007.598760185,0,0,0,0,0,0,0,695524.695970602,0
610,"Current R&D",46.73052282,-122.9827901,0,0,109903.855788051,0,0,48846.1581280228,0,0,0,0,0,0,0,158750.013916074,0
611,"Current R&D",46.76382327,-92.12923183,0,117740399.206339,292536.2440223,666666666.666666,0,130016.108454355,0,19261093.1055559,0,0,0,0,0,804090711.331038,0
612,"Current R&D",46.81827663,-100.8019751,0,99944370.0198995,420286.45601535,0,0,186793.980451266,0,28737550.9134894,0,0,0,0,0,129289001.369856,0
613,"Current R&D",46.855395,-102.911365,0,0,0,0,0,0,0,7704437.24222237,0,0,0,0,0,7704437.24222237,0
614,"Current R&D",46.86047475,-96.82122129,0,0,482526.648596916,0,0,214456.288265296,0,0,0,0,0,0,0,696982.936862212,0
615,"Current R&D",46.8744127,-114.0340434,0,0,1324406.74142387,0,0,588625.218410607,0,0,0,0,0,0,0,1913031.95983448,0
616,"Current R&D",47.03554254,-122.8629226,0,0,6820773.46058975,0,0,3031454.87137322,0,0,0,0,0,0,0,9852228.33196297,0
617,"Current R&D",47.14936238,-119.3060721,0,6960453.80405492,153706.00819065,0,0,68313.7814180667,0,0,0,0,0,0,9829907.86676116,7182473.59366364,9829907.86676116
618,"Current R&D",47.16190572,-105.0265359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
619,"Current R&D",47.25391176,-110.2503525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
620,"Current R&D",47.36,-101.84,54878048.7804878,49972185.0099498,0,0,0,0,0,0,0,0,0,0,72783841.4279769,104850233.790438,72783841.4279769
621,"Current R&D",47.4232551,-120.290453,0,0,200433.801550117,0,0,89081.6895778296,0,0,0,0,0,0,0,289515.491127947,0
622,"Current R&D",47.47013122,-122.2716244,0,6960453.80405492,161475396.213074,0,0,71766842.7613664,0,16179318.208667,0,0,0,0,0,256382010.987162,0
623,"Current R&D",47.50123942,-111.28451,0,34187922.5956295,435562.881725878,0,0,193583.502989279,0,13482765.1738891,0,0,0,0,12934089.29837,48299834.1542338,12934089.29837
624,"Current R&D",47.6148577,-122.6265157,0,0,5273654.02675558,0,0,2343846.23411359,0,0,0,0,0,0,0,7617500.26086917,0
625,"Current R&D",47.67990165,-117.3530744,0,0,3474670.499501,0,0,1544297.99977822,0,0,0,0,0,0,0,5018968.49927922,0
626,"Current R&D",47.70361695,-99.05369418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
627,"Current R&D",47.7235478,-116.850453,0,0,653494.90702374,0,0,290442.18089944,0,0,0,0,0,0,0,943937.08792318,0
628,"Current R&D",47.83883357,-106.8249476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
629,"Current R&D",47.90819942,-118.4846218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
630,"Current R&D",47.9086747,-97.05587822,0,49972185.0099498,192828.242082722,0,0,85701.4409256541,0,0,0,0,0,0,0,50250714.6929582,0
631,"Current R&D",48.01997511,-95.49291705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
632,"Current R&D",48.05266337,-122.1469206,0,0,3271709.98201521,0,0,1454093.32534009,0,0,0,0,0,0,0,4725803.3073553,0
633,"Current R&D",48.21216145,-114.3069763,0,0,296618.327247664,0,0,131830.367665628,0,0,0,0,0,0,0,428448.694913292,0
634,"Current R&D",48.31322875,-122.6487423,0,13920907.6081098,1241819.69089278,0,0,551919.862619015,0,57398057.4545567,0,0,0,0,18107725.0177179,73112704.6161783,18107725.0177179
635,"Current R&D",48.44982997,-122.2953375,0,6960453.80405492,530458.45188307,0,0,235759.311948031,0,48152732.7638898,0,0,0,0,0,55879404.3317758,0
636,"Current R&D",48.7740194,-122.4768091,0,13920907.6081098,1165518.45266094,0,0,518008.201182638,0,132323709.635169,0,0,0,0,461746987.951808,147928143.897123,461746987.951808
637,"Improved Electrolysis",25.9656549,-97.47349439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
638,"Improved Electrolysis",26.16726259,-97.70732103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
639,"Improved Electrolysis",26.17698481,-80.23198009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
640,"Improved Electrolysis",26.21127837,-81.7453499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
641,"Improved Electrolysis",26.24034618,-98.17500675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
642,"Improved Electrolysis",26.37507016,-98.85081967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
643,"Improved Electrolysis",26.59995104,-81.84186623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
644,"Improved Electrolysis",27.00692437,-82.12386758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
645,"Improved Electrolysis",27.2650432,-80.3026657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
646,"Improved Electrolysis",27.30239188,-82.47260729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
647,"Improved Electrolysis",27.51972229,-81.47494742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
648,"Improved Electrolysis",27.53591299,-99.47836772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
649,"Improved Electrolysis",27.66292592,-80.4204576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
650,"Improved Electrolysis",27.74616032,-97.41376367,0,61399680.1484249,0,0,0,0,0,334179965.381396,0,0,0,0,349047956.53201,395579645.529821,349047956.53201
651,"Improved Electrolysis",28.00711679,-82.51081464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
652,"Improved Electrolysis",28.02209498,-81.95712167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
653,"Improved Electrolysis",28.04315553,-81.70354377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
654,"Improved Electrolysis",28.18882919,-80.67420689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
655,"Improved Electrolysis",28.28694287,-82.19945298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
656,"Improved Electrolysis",28.30082136,-81.38341164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
657,"Improved Electrolysis",28.33190385,-81.65426904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
658,"Improved Electrolysis",28.4659,-98.1782,0,61399680.1484249,0,0,0,0,0,35055189.4521118,0,0,407135759.781052,0,8622726.1989133,96454869.6005367,415758485.979965
659,"Improved Electrolysis",28.49178417,-82.52346507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
660,"Improved Electrolysis",28.58381643,-81.41199908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
661,"Improved Electrolysis",28.60251249,-80.83514981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
662,"Improved Electrolysis",28.69816397,-100.4725695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
663,"Improved Electrolysis",28.81646999,-81.77484945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
664,"Improved Electrolysis",28.82642001,-96.98442075,0,30699840.0742125,0,0,0,0,0,0,0,0,0,0,26816678.4786204,30699840.0742125,26816678.4786204
665,"Improved Electrolysis",28.88579076,-82.43146853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
666,"Improved Electrolysis",28.96078381,-81.26803175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
667,"Improved Electrolysis",28.96297164,-81.99426922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
668,"Improved Electrolysis",29.0460706,-95.4072996,0,92099520.2226374,0,0,0,0,0,100157684.148891,0,0,0,343947446.396553,264286557.996692,192257204.371528,608234004.393245
669,"Improved Electrolysis",29.15412475,-82.13317646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
670,"Improved Electrolysis",29.25911338,-81.07375557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
671,"Improved Electrolysis",29.28703539,-94.82187954,0,30699840.0742125,0,0,0,0,0,88986250.1476684,0,0,0,0,0,119686090.221881,0
672,"Improved Electrolysis",29.36919555,-100.8816933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
673,"Improved Electrolysis",29.38846103,-95.02886775,0,61399680.1484249,0,0,0,0,0,219769072.334393,0,0,0,0,770526813.134893,281168752.482818,770526813.134893
674,"Improved Electrolysis",29.51527848,-98.4761833,0,30699840.0742125,0,0,0,0,0,8089659.10433349,0,0,0,0,0,38789499.178546,0
675,"Improved Electrolysis",29.65933485,-82.37221225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
676,"Improved Electrolysis",29.66781421,-90.73146582,0,13565622.4808797,0,0,0,0,0,0,0,0,0,0,59151901.7245452,13565622.4808797,59151901.7245452
677,"Improved Electrolysis",29.69084043,-91.19311506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
678,"Improved Electrolysis",29.783503,-95.39388824,0,92099520.2226374,0,0,0,0,0,639660902.035511,0,0,20283978.9817565,0,334648003.779826,731760422.258149,354931982.761582
679,"Improved Electrolysis",29.868869,-97.92118273,0,30699840.0742125,0,0,0,0,0,5778327.93166678,0,0,114294147.298995,0,0,36478168.0058793,114294147.298995
680,"Improved Electrolysis",29.95855527,-90.14535644,132113821.138211,40696867.4426391,0,0,0,0,0,647557950.208791,0,0,0,153927308.37678,806970233.876683,820368638.789641,960897542.253463
681,"Improved Electrolysis",29.98479371,-93.91777803,47764227.6422764,92099520.2226374,0,0,0,0,0,498862311.433898,0,0,0,0,530734939.759036,638726059.298812,530734939.759036
682,"Improved Electrolysis",30,-70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
683,"Improved Electrolysis",30.07,-83.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
684,"Improved Electrolysis",30.11831127,-94.12682864,0,61399680.1484249,0,0,0,0,0,145382730.760736,0,0,0,0,42941176.4705882,206782410.909161,42941176.4705882
685,"Improved Electrolysis",30.16666755,-92.01089738,0,13565622.4808797,0,0,0,0,0,31973414.5552228,0,0,0,0,0,45539037.0361025,0
686,"Improved Electrolysis",30.19391197,-85.67705897,0,32574007.4231309,0,45977011.4942529,0,0,0,0,0,0,0,0,0,78551018.9173838,0
687,"Improved Electrolysis",30.22289052,-93.25148889,0,27131244.9617594,0,0,0,0,0,315111483.206894,0,0,0,0,331586935.97921,342242728.168654,331586935.97921
688,"Improved Electrolysis",30.23058171,-95.47993941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
689,"Improved Electrolysis",30.241479,-81.64975268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
690,"Improved Electrolysis",30.2951968,-89.79109351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
691,"Improved Electrolysis",30.35966843,-97.76188926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
692,"Improved Electrolysis",30.402697,-89.02282056,0,20847485.9947044,0,45977011.4942529,0,0,0,0,0,0,0,0,0,66824497.4889573,0
693,"Improved Electrolysis",30.42364052,-91.03723493,615853658.536585,40696867.4426391,0,0,0,0,0,333486566.029595,0,0,0,124134978.205314,793544294.826364,990037092.00882,917679273.031678
694,"Improved Electrolysis",30.43478701,-90.10555427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
695,"Improved Electrolysis",30.47291465,-84.2690715,0,32574007.4231309,0,0,0,0,0,0,0,0,0,0,0,32574007.4231309,0
696,"Improved Electrolysis",30.48875488,-87.25291617,0,97722022.2693928,0,45977011.4942529,0,0,0,1926109.31055559,0,0,0,0,0,145625143.074201,0
697,"Improved Electrolysis",30.62620521,-96.3321831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
698,"Improved Electrolysis",30.66690735,-88.16451548,0,30088250.3746985,0,45977011.4942529,0,0,0,179320776.812726,0,0,0,0,0,255386038.681677,0
699,"Improved Electrolysis",30.70952684,-95.54512295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
700,"Improved Electrolysis",30.80088181,-102.5208253,0,0,0,0,0,0,0,0,0,0,70316916.4427986,0,0,0,70316916.4427986
701,"Improved Electrolysis",30.8496,-83.2782,0,15688740.0235546,0,0,0,0,0,0,0,0,0,0,0,15688740.0235546,0
702,"Improved Electrolysis",31.09484174,-97.41530273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
703,"Improved Electrolysis",31.09564625,-97.7512764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
704,"Improved Electrolysis",31.292676,-85.111597,0,10029416.7915662,0,45977011.4942529,0,0,0,0,0,0,0,0,0,56006428.2858191,0
705,"Improved Electrolysis",31.33552227,-94.73883074,0,30699840.0742125,0,0,0,0,0,0,0,0,15120538.7970106,0,12071816.6784786,30699840.0742125,27192355.4754892
706,"Improved Electrolysis",31.33775465,-92.45338697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
707,"Improved Electrolysis",31.40587056,-110.959714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
708,"Improved Electrolysis",31.43991656,-100.4571056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
709,"Improved Electrolysis",31.53544511,-110.2858186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
710,"Improved Electrolysis",31.54222589,-97.1662379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
711,"Improved Electrolysis",31.61247785,-94.65340669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
712,"Improved Electrolysis",31.78066369,-106.3894049,0,30699840.0742125,0,0,0,0,0,51619729.5228899,0,0,4311790.20510101,0,0,82319569.5971024,4311790.20510101
713,"Improved Electrolysis",31.814884,-89.009189,0,20847485.9947044,0,45977011.4942529,0,0,0,4815273.27638898,0,0,0,0,0,71639770.7653463,0
714,"Improved Electrolysis",31.86521963,-102.4015017,0,30699840.0742125,0,0,0,0,0,0,0,0,42319582.5637716,0,0,30699840.0742125,42319582.5637716
715,"Improved Electrolysis",31.8947386,-110.993762,0,0,0,0,0,0,0,0,0,0,4159767.82956463,0,0,0,4159767.82956463
716,"Improved Electrolysis",31.960773,-90.981733,0,0,0,0,0,0,0,0,0,0,0,158419577.598979,0,0,158419577.598979
717,"Improved Electrolysis",31.99670924,-102.108043,0,30699840.0742125,0,0,0,0,0,28506417.7962228,0,0,0,0,0,59206257.8704353,0
718,"Improved Electrolysis",32.04405209,-81.15342746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
719,"Improved Electrolysis",32.21496541,-80.79638334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
720,"Improved Electrolysis",32.25456136,-110.9462179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
721,"Improved Electrolysis",32.31031406,-95.3011666,0,30699840.0742125,0,0,0,0,0,28891639.6583339,0,0,0,0,0,59591479.7325464,0
722,"Improved Electrolysis",32.3299423,-90.15626979,82317073.1707317,83389943.9788177,0,45977011.4942529,0,0,0,10516556.8356335,0,0,18250685.8468742,0,0,222200585.479436,18250685.8468742
723,"Improved Electrolysis",32.33217541,-106.7621244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
724,"Improved Electrolysis",32.36788515,-97.37612835,0,0,0,0,0,0,0,0,0,0,693165708.253738,327679564.775982,0,0,1020845273.02972
725,"Improved Electrolysis",32.39987738,-86.29676999,0,20058833.5831323,0,45977011.4942529,0,0,0,0,0,0,0,0,0,66035845.0773852,0
726,"Improved Electrolysis",32.42833222,-99.74648713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
727,"Improved Electrolysis",32.48539191,-84.980651,0,15688740.0235546,0,45977011.4942529,0,0,0,0,0,0,0,0,0,61665751.5178075,0
728,"Improved Electrolysis",32.48544707,-93.75593694,0,27131244.9617594,0,0,0,0,0,31857847.9965895,0,0,0,0,5259862.98133711,58989092.9583489,5259862.98133711
729,"Improved Electrolysis",32.51855504,-94.7806703,0,30699840.0742125,0,0,0,0,0,0,0,0,0,0,41389.0857547838,30699840.0742125,41389.0857547838
730,"Improved Electrolysis",32.52079279,-92.1166126,0,0,0,0,0,0,0,0,0,0,15443953.5401628,0,0,0,15443953.5401628
731,"Improved Electrolysis",32.58420891,-83.66935839,0,15688740.0235546,0,45977011.4942529,0,0,0,0,0,0,0,0,0,61665751.5178075,0
732,"Improved Electrolysis",32.67780425,-114.5683055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
733,"Improved Electrolysis",32.73119857,-103.1387527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
734,"Improved Electrolysis",32.75182594,-97.72515153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
735,"Improved Electrolysis",32.77064474,-115.545086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
736,"Improved Electrolysis",32.81525112,-96.97143381,0,30699840.0742125,0,0,0,0,0,0,0,0,0,0,1336522.56083156,30699840.0742125,1336522.56083156
737,"Improved Electrolysis",32.83442899,-83.67135762,0,15688740.0235546,0,45977011.4942529,0,0,0,0,0,0,0,0,0,61665751.5178075,0
738,"Improved Electrolysis",32.90202251,-80.01594336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
739,"Improved Electrolysis",32.90246623,-105.949215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
740,"Improved Electrolysis",32.90761491,-111.7395221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
741,"Improved Electrolysis",32.92819635,-117.1291121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
742,"Improved Electrolysis",33.06065018,-112.0248156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
743,"Improved Electrolysis",33.09586211,-97.06800071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
744,"Improved Electrolysis",33.2014573,-92.6734066,73170731.7073171,117576561.279959,0,0,0,0,0,32743858.2794451,0,0,0,0,93556815.4972832,223491151.266721,93556815.4972832
745,"Improved Electrolysis",33.20620768,-87.53840886,0,30088250.3746985,0,45977011.4942529,0,0,0,15408874.4844447,0,0,0,0,0,91474136.3533961,0
746,"Improved Electrolysis",33.20768189,-96.66996522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
747,"Improved Electrolysis",33.36524892,-104.5285552,0,11278877.1930713,0,0,0,0,0,44300514.1427786,0,0,39611439.6200926,0,0,55579391.3358499,39611439.6200926
748,"Improved Electrolysis",33.3682,-92.731,0,78384374.1866397,0,0,0,0,0,2966208.33825561,0,0,0,0,2155681.54972833,81350582.5248953,2155681.54972833
749,"Improved Electrolysis",33.39835178,-91.03773201,0,20847485.9947044,0,45977011.4942529,0,0,0,0,0,0,0,0,0,66824497.4889573,0
750,"Improved Electrolysis",33.41467024,-100.4828222,0,0,0,0,0,0,0,0,0,0,255357930.602612,0,0,0,255357930.602612
751,"Improved Electrolysis",33.43937911,-94.07056686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
752,"Improved Electrolysis",33.46967965,-86.79080135,0,10029416.7915662,0,45977011.4942529,0,0,0,0,0,0,0,0,0,56006428.2858191,0
753,"Improved Electrolysis",33.47237617,-112.3987515,0,0,0,0,0,0,0,0,0,0,0,838070707.981221,0,0,838070707.981221
754,"Improved Electrolysis",33.4882414,-81.99597506,114837398.373984,31377480.0471093,0,0,0,0,0,0,0,0,0,0,0,146214878.421093,0
755,"Improved Electrolysis",33.49399433,-111.9698648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
756,"Improved Electrolysis",33.50153628,-88.39121113,0,41694971.9894088,0,45977011.4942529,0,0,0,0,0,0,0,0,0,87671983.4836617,0
757,"Improved Electrolysis",33.55270384,-117.6587986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
758,"Improved Electrolysis",33.5596661,-101.8917268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
759,"Improved Electrolysis",33.62331092,-117.1980418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
760,"Improved Electrolysis",33.6558,-85.8503,0,20058833.5831323,0,45977011.4942529,0,0,0,0,0,0,0,0,0,66035845.0773852,0
761,"Improved Electrolysis",33.69432265,-96.59445098,0,61399680.1484249,0,0,0,0,0,33899523.8657784,0,0,0,0,44838176.2343492,95299204.0142033,44838176.2343492
762,"Improved Electrolysis",33.7464375,-116.3470086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
763,"Improved Electrolysis",33.75220192,-116.9800954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
764,"Improved Electrolysis",33.76136397,-78.84949451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
765,"Improved Electrolysis",33.82407101,-84.33245188,0,31377480.0471093,0,45977011.4942529,0,0,0,0,0,0,0,0,0,77354491.5413622,0
